submission_id,age,attentionCheck,attentionCheckResult,comments,decision1,decision2,education,experiment_duration,experiment_end_time,experiment_start_time,gender,informationSource,itemName,itemNr,languages,probs,prolific_pid,prolific_session_id,prolific_study_id,responseTime,trialNR
542,27,,,,NA,70,Graduated College,100874,1739367535974,1739367435100,male,direct,,1,English,,60a3ac51b06fa9eb29a105bc,67aca3fef72bc1f4a273157a,67ac94cc580e0fd8d3bb8a3c,6150,0
543,20,,,,50,NA,Higher degree,101771,1739367546923,1739367445152,female,direct,,1,English,,676aaa570d036eee78a2abcc,67aca3fddeb414668e1fa38c,67ac94cc580e0fd8d3bb8a3c,9231,0
543,20,,,,NA,100,Higher degree,101771,1739367546923,1739367445152,female,direct,,1,English,,676aaa570d036eee78a2abcc,67aca3fddeb414668e1fa38c,67ac94cc580e0fd8d3bb8a3c,6276,0
544,39,,,,61,NA,Graduated High-school,167849,1739367548648,1739367380799,female,direct,,1,English,,5f46c67a25a21808e955969a,67aca3d0cad3828ac7a0083f,67ac94cc580e0fd8d3bb8a3c,12368,0
544,39,,,,NA,86,Graduated High-school,167849,1739367548648,1739367380799,female,direct,,1,English,,5f46c67a25a21808e955969a,67aca3d0cad3828ac7a0083f,67ac94cc580e0fd8d3bb8a3c,10336,0
545,45,,,No comment,7,NA,Higher degree,365782,1739367561256,1739367195474,male,direct,,1,English,,6773d7cc871ac6f687bd7758,67aca30d9012f2eb509b87e3,67ac94cc580e0fd8d3bb8a3c,18608,0
545,45,,,No comment,NA,100,Higher degree,365782,1739367561256,1739367195474,male,direct,,1,English,,6773d7cc871ac6f687bd7758,67aca30d9012f2eb509b87e3,67ac94cc580e0fd8d3bb8a3c,11959,0
546,57,,,,2,NA,Higher degree,139110,1739367564921,1739367425811,female,indirect,,2,English,,59fc8a30087f2e0001ead66d,67aca3f6d66897bef5e325b5,67ac94cc580e0fd8d3bb8a3c,9380,0
546,57,,,,NA,100,Higher degree,139110,1739367564921,1739367425811,female,indirect,,2,English,,59fc8a30087f2e0001ead66d,67aca3f6d66897bef5e325b5,67ac94cc580e0fd8d3bb8a3c,10634,0
548,27,,,Nil,96,NA,Higher degree,253724,1739367593310,1739367339586,male,direct,,1,Hausa,,6796a57996ad2f5398d6af0b,67aca313470bbfc12b4ff865,67ac94cc580e0fd8d3bb8a3c,18817,0
548,27,,,Nil,NA,100,Higher degree,253724,1739367593310,1739367339586,male,direct,,1,Hausa,,6796a57996ad2f5398d6af0b,67aca313470bbfc12b4ff865,67ac94cc580e0fd8d3bb8a3c,13089,0
549,18,,,,30,NA,Graduated High-school,88261,1739367606933,1739367518672,male,indirect,,2,English,,6776db5ec2686c027926581e,67aca459587abcbcb23cd2d6,67ac94cc580e0fd8d3bb8a3c,12019,0
549,18,,,,NA,69,Graduated High-school,88261,1739367606933,1739367518672,male,indirect,,2,English,,6776db5ec2686c027926581e,67aca459587abcbcb23cd2d6,67ac94cc580e0fd8d3bb8a3c,4274,0
550,39,,,,40,NA,Higher degree,269807,1739367626968,1739367357161,female,indirect,,2,english,,5adda6e5dee8590001b03397,67aca328f95cf496d42466bf,67ac94cc580e0fd8d3bb8a3c,26552,0
550,39,,,,NA,70,Higher degree,269807,1739367626968,1739367357161,female,indirect,,2,english,,5adda6e5dee8590001b03397,67aca328f95cf496d42466bf,67ac94cc580e0fd8d3bb8a3c,9961,0
551,28,,,,18,NA,Graduated High-school,123814,1739367619837,1739367496023,female,indirect,,2,English,,676b1de2c7e0e0fed8203575,67aca2f32471c5c87a257a36,67ac94cc580e0fd8d3bb8a3c,15579,0
551,28,,,,NA,39,Graduated High-school,123814,1739367619837,1739367496023,female,indirect,,2,English,,676b1de2c7e0e0fed8203575,67aca2f32471c5c87a257a36,67ac94cc580e0fd8d3bb8a3c,5443,0
552,25,,,the survey was good,21,NA,Graduated College,654510,1739367638444,1739366983934,male,indirect,,2,English,,675c554e2c544f458ceac523,67aca21ec35092881c6ad995,67ac94cc580e0fd8d3bb8a3c,131844,0
552,25,,,the survey was good,NA,96,Graduated College,654510,1739367638444,1739366983934,male,indirect,,2,English,,675c554e2c544f458ceac523,67aca21ec35092881c6ad995,67ac94cc580e0fd8d3bb8a3c,45315,0
553,25,,,Interesting study ,100,NA,Graduated College,587554,1739367649101,1739367061547,female,indirect,,2,English ,,678b85970a339d381d0d2ac3,67aca22307591e6ade5a7334,67ac94cc580e0fd8d3bb8a3c,21760,0
553,25,,,Interesting study ,NA,50,Graduated College,587554,1739367649101,1739367061547,female,indirect,,2,English ,,678b85970a339d381d0d2ac3,67aca22307591e6ade5a7334,67ac94cc580e0fd8d3bb8a3c,15538,0
554,26,,,,2,NA,Higher degree,621647,1739367680353,1739367058706,male,direct,,1,English,,6730f804fa4635ef9ba8c46c,67aca1d6c2cd9b3511faa2f8,67ac94cc580e0fd8d3bb8a3c,12984,0
554,26,,,,NA,97,Higher degree,621647,1739367680353,1739367058706,male,direct,,1,English,,6730f804fa4635ef9ba8c46c,67aca1d6c2cd9b3511faa2f8,67ac94cc580e0fd8d3bb8a3c,3944,0
555,23,,,,88,NA,Graduated College,130271,1739367684340,1739367554069,female,direct,,1,"Italian, English",,670ac6e6e25c5aba90375a21,67aca47ad2ecf7812b07060a,67ac94cc580e0fd8d3bb8a3c,8732,0
555,23,,,,NA,95,Graduated College,130271,1739367684340,1739367554069,female,direct,,1,"Italian, English",,670ac6e6e25c5aba90375a21,67aca47ad2ecf7812b07060a,67ac94cc580e0fd8d3bb8a3c,9867,0
556,26,,,None,82,NA,Graduated College,729422,1739368074519,1739367345097,male,indirect,,2,English,,66d1c79f00313b08b2288470,67aca1bae59c096659432149,67ac94cc580e0fd8d3bb8a3c,6343,0
556,26,,,None,NA,81,Graduated College,729422,1739368074519,1739367345097,male,indirect,,2,English,,66d1c79f00313b08b2288470,67aca1bae59c096659432149,67ac94cc580e0fd8d3bb8a3c,8359,0
557,39,,,,60,NA,Higher degree,297368,1739367703910,1739367406542,female,direct,,1,English,,60719da557d8241609b26e83,67aca258af85d79b474981e3,67ac94cc580e0fd8d3bb8a3c,18776,0
557,39,,,,NA,80,Higher degree,297368,1739367703910,1739367406542,female,direct,,1,English,,60719da557d8241609b26e83,67aca258af85d79b474981e3,67ac94cc580e0fd8d3bb8a3c,14018,0
558,36,,,None,15,NA,Graduated College,281473,1739367728647,1739367447174,female,direct,,1,English,,678d3b17093a82fa3fe48ce2,67aca40b2d4f33c85b683c99,67ac94cc580e0fd8d3bb8a3c,35992,0
558,36,,,None,NA,75,Graduated College,281473,1739367728647,1739367447174,female,direct,,1,English,,678d3b17093a82fa3fe48ce2,67aca40b2d4f33c85b683c99,67ac94cc580e0fd8d3bb8a3c,8223,0
559,24,,,no comment,72,NA,Higher degree,313370,1739367730722,1739367417352,male,indirect,,2,English,,678260f2d9d4a104fce5d6a9,67aca3f26e91c0d9eae1170e,67ac94cc580e0fd8d3bb8a3c,15386,0
559,24,,,no comment,NA,60,Higher degree,313370,1739367730722,1739367417352,male,indirect,,2,English,,678260f2d9d4a104fce5d6a9,67aca3f26e91c0d9eae1170e,67ac94cc580e0fd8d3bb8a3c,11959,0
560,28,,,insightful and interesting study.,55,NA,Higher degree,503639,1739367735063,1739367231425,male,direct,,1,English,,6773e8a004359377aa9bcf1e,67aca2f55af91de8ae97a0c3,67ac94cc580e0fd8d3bb8a3c,15792,0
560,28,,,insightful and interesting study.,NA,85,Higher degree,503639,1739367735063,1739367231425,male,direct,,1,English,,6773e8a004359377aa9bcf1e,67aca2f55af91de8ae97a0c3,67ac94cc580e0fd8d3bb8a3c,11832,0
562,24,,,,25,NA,Graduated College,190103,1739367767010,1739367576907,female,indirect,,2,english,,5e1f97bb97308b2cf7b254fb,67aca4051850eac44077e7c2,67ac94cc580e0fd8d3bb8a3c,13432,0
562,24,,,,NA,65,Graduated College,190103,1739367767010,1739367576907,female,indirect,,2,english,,5e1f97bb97308b2cf7b254fb,67aca4051850eac44077e7c2,67ac94cc580e0fd8d3bb8a3c,10677,0
563,32,,,,26,NA,Graduated High-school,209460,1739367784407,1739367574947,female,direct,,1,English,,5da8a7e14dabf000165f8631,67aca481f0645b136db21df2,67ac94cc580e0fd8d3bb8a3c,17363,0
563,32,,,,NA,65,Graduated High-school,209460,1739367784407,1739367574947,female,direct,,1,English,,5da8a7e14dabf000165f8631,67aca481f0645b136db21df2,67ac94cc580e0fd8d3bb8a3c,10624,0
564,25,,,the survey was nice,21,NA,Graduated College,104523,1739367806563,1739367702040,male,indirect,,2,English,,675c554e2c544f458ceac523,67aca21ec35092881c6ad995,67ac94cc580e0fd8d3bb8a3c,10189,0
564,25,,,the survey was nice,NA,97,Graduated College,104523,1739367806563,1739367702040,male,indirect,,2,English,,675c554e2c544f458ceac523,67aca21ec35092881c6ad995,67ac94cc580e0fd8d3bb8a3c,7341,0
565,23,,,none,90,NA,Graduated College,654532,1739367830893,1739367176361,male,indirect,,2,English,,6779b9070368d6272cc2b448,67aca2835277c760baa3cc69,67ac94cc580e0fd8d3bb8a3c,19166,0
565,23,,,none,NA,86,Graduated College,654532,1739367830893,1739367176361,male,indirect,,2,English,,6779b9070368d6272cc2b448,67aca2835277c760baa3cc69,67ac94cc580e0fd8d3bb8a3c,100522,0
566,25,,,None,30,NA,Graduated College,360672,1739367809279,1739367448607,male,direct,,1,,,678fe0722259cef0489dc14a,67aca38dc89b40ca0d26fbe9,67ac94cc580e0fd8d3bb8a3c,30335,0
566,25,,,None,NA,95,Graduated College,360672,1739367809279,1739367448607,male,direct,,1,,,678fe0722259cef0489dc14a,67aca38dc89b40ca0d26fbe9,67ac94cc580e0fd8d3bb8a3c,15742,0
567,36,,,"no further comments, thank you very much though!",25,NA,Higher degree,174790,1739367846404,1739367671614,male,direct,,1,English,,5f9802a1306ea3045e8c0b43,67aca4f4adcbb3fc55c8bfbe,67ac94cc580e0fd8d3bb8a3c,13696,0
567,36,,,"no further comments, thank you very much though!",NA,75,Higher degree,174790,1739367846404,1739367671614,male,direct,,1,English,,5f9802a1306ea3045e8c0b43,67aca4f4adcbb3fc55c8bfbe,67ac94cc580e0fd8d3bb8a3c,8242,0
568,30,,,,11,NA,Higher degree,351330,1739367844964,1739367493634,male,indirect,,2,English,,6731b2a212a760a9375e0943,67aca409d7dc805314b18f55,67ac94cc580e0fd8d3bb8a3c,20691,0
568,30,,,,NA,100,Higher degree,351330,1739367844964,1739367493634,male,indirect,,2,English,,6731b2a212a760a9375e0943,67aca409d7dc805314b18f55,67ac94cc580e0fd8d3bb8a3c,12440,0
569,34,,,,80,NA,Higher degree,163475,1739367863028,1739367699553,male,indirect,,2,English,,676152016665aca384cde31e,67aca4f91850eac44077e7eb,67ac94cc580e0fd8d3bb8a3c,13660,0
569,34,,,,NA,90,Higher degree,163475,1739367863028,1739367699553,male,indirect,,2,English,,676152016665aca384cde31e,67aca4f91850eac44077e7eb,67ac94cc580e0fd8d3bb8a3c,8821,0
570,26,,,None,60,NA,Graduated College,55835,1739368283673,1739368227838,male,direct,,1,English,,66d1c79f00313b08b2288470,67aca1bae59c096659432149,67ac94cc580e0fd8d3bb8a3c,3609,0
570,26,,,None,NA,63,Graduated College,55835,1739368283673,1739368227838,male,direct,,1,English,,66d1c79f00313b08b2288470,67aca1bae59c096659432149,67ac94cc580e0fd8d3bb8a3c,2262,0
571,26,,,I am glade to take part in this study,48,NA,Higher degree,698490,1739367948948,1739367250458,male,direct,,1,English,,676d3ef7769d39d4537e67d4,67aca3262d4f33c85b683c6f,67ac94cc580e0fd8d3bb8a3c,55155,0
571,26,,,I am glade to take part in this study,NA,77,Higher degree,698490,1739367948948,1739367250458,male,direct,,1,English,,676d3ef7769d39d4537e67d4,67aca3262d4f33c85b683c6f,67ac94cc580e0fd8d3bb8a3c,38011,0
572,22,,,,50,NA,Higher degree,381925,1739367949585,1739367567660,male,direct,,1,English,,678549e0a955d734a6ec8293,67aca40a2e0ccf389f7c5a6a,67ac94cc580e0fd8d3bb8a3c,34486,0
572,22,,,,NA,70,Higher degree,381925,1739367949585,1739367567660,male,direct,,1,English,,678549e0a955d734a6ec8293,67aca40a2e0ccf389f7c5a6a,67ac94cc580e0fd8d3bb8a3c,22921,0
573,33,,,,48,NA,Graduated High-school,160051,1739367913157,1739367753106,male,direct,,1,english,,59b6b49259f3df0001e086e5,67aca56d60418950f82e3209,67ac94cc580e0fd8d3bb8a3c,8972,0
573,33,,,,NA,62,Graduated High-school,160051,1739367913157,1739367753106,male,direct,,1,english,,59b6b49259f3df0001e086e5,67aca56d60418950f82e3209,67ac94cc580e0fd8d3bb8a3c,9649,0
574,39,,,N/A,21,NA,Higher degree,173143,1739368022206,1739367849063,male,direct,,1,English,,652e897fbe20e8e18d720fc2,67aca59593dd4b0a16db55bd,67ac94cc580e0fd8d3bb8a3c,12634,0
574,39,,,N/A,NA,50,Higher degree,173143,1739368022206,1739367849063,male,direct,,1,English,,652e897fbe20e8e18d720fc2,67aca59593dd4b0a16db55bd,67ac94cc580e0fd8d3bb8a3c,13213,0
575,48,,,,71,NA,Graduated College,341163,1739368071290,1739367730127,female,indirect,,2,English,,5a0b42e4fe645f0001e9f480,67aca4ff4c6ced7455581954,67ac94cc580e0fd8d3bb8a3c,12447,0
575,48,,,,NA,91,Graduated College,341163,1739368071290,1739367730127,female,indirect,,2,English,,5a0b42e4fe645f0001e9f480,67aca4ff4c6ced7455581954,67ac94cc580e0fd8d3bb8a3c,8357,0
576,27,,,No comment,86,NA,Higher degree,710660,1739368027755,1739367317095,female,indirect,,2,English,,6727707631398e4a8a1ad02a,67aca38eae2bcfe21fb9ce29,67ac94cc580e0fd8d3bb8a3c,45290,0
576,27,,,No comment,NA,51,Higher degree,710660,1739368027755,1739367317095,female,indirect,,2,English,,6727707631398e4a8a1ad02a,67aca38eae2bcfe21fb9ce29,67ac94cc580e0fd8d3bb8a3c,12872,0
577,31,,,No comments,1,NA,Graduated College,131925,1739368045776,1739367913851,female,indirect,,2,English,,67909268d8075811e91b54cc,67aca49f94fd1b534a74c3f5,67ac94cc580e0fd8d3bb8a3c,11206,0
577,31,,,No comments,NA,3,Graduated College,131925,1739368045776,1739367913851,female,indirect,,2,English,,67909268d8075811e91b54cc,67aca49f94fd1b534a74c3f5,67ac94cc580e0fd8d3bb8a3c,4730,0
578,25,,,i enjoyed the study,3,NA,Higher degree,954913,1739368063041,1739367108128,female,direct,,1,English,,6637d382d385b60079e010e9,67aca22700385a83c408acb0,67ac94cc580e0fd8d3bb8a3c,47499,0
578,25,,,i enjoyed the study,NA,69,Higher degree,954913,1739368063041,1739367108128,female,direct,,1,English,,6637d382d385b60079e010e9,67aca22700385a83c408acb0,67ac94cc580e0fd8d3bb8a3c,27231,0
579,37,,,none,6,NA,Graduated College,405505,1739368063367,1739367657863,male,indirect,,2,english,,65e9fbe46ad3a93ae116ca4b,67aca4e13fb711f7bf037ec2,67ac94cc580e0fd8d3bb8a3c,97454,0
579,37,,,none,NA,86,Graduated College,405505,1739368063367,1739367657863,male,indirect,,2,english,,65e9fbe46ad3a93ae116ca4b,67aca4e13fb711f7bf037ec2,67ac94cc580e0fd8d3bb8a3c,58566,0
580,39,,,,91,NA,,474804,1739368071980,1739367597176,female,indirect,,2,english,,67670e7aaa0ab40b2a43d80e,67aca49b5e65b06bcdea3ddf,67ac94cc580e0fd8d3bb8a3c,99312,0
580,39,,,,NA,100,,474804,1739368071980,1739367597176,female,indirect,,2,english,,67670e7aaa0ab40b2a43d80e,67aca49b5e65b06bcdea3ddf,67ac94cc580e0fd8d3bb8a3c,13122,0
581,26,,,Was cool,12,NA,Graduated College,553003,1739368091837,1739367538834,male,direct,,1,English,,67461ea36218461771358e64,67aca3ca83209df31d98c427,67ac94cc580e0fd8d3bb8a3c,32745,0
581,26,,,Was cool,NA,100,Graduated College,553003,1739368091837,1739367538834,male,direct,,1,English,,67461ea36218461771358e64,67aca3ca83209df31d98c427,67ac94cc580e0fd8d3bb8a3c,20739,0
582,34,,,good study,32,NA,Higher degree,551509,1739368263283,1739367711774,male,indirect,,2,english,,60c2b160526d0ae3b07ca006,67aca43c69f43115d61a75c3,67ac94cc580e0fd8d3bb8a3c,16248,0
582,34,,,good study,NA,57,Higher degree,551509,1739368263283,1739367711774,male,indirect,,2,english,,60c2b160526d0ae3b07ca006,67aca43c69f43115d61a75c3,67ac94cc580e0fd8d3bb8a3c,3944,0
584,34,,,,89,NA,Higher degree,715729,1739368330743,1739367615014,male,indirect,,2,English and Filipino ,,6737b958a49ff94090a82e70,67aca422827ac07127f8227a,67ac94cc580e0fd8d3bb8a3c,39913,0
584,34,,,,NA,99,Higher degree,715729,1739368330743,1739367615014,male,indirect,,2,English and Filipino ,,6737b958a49ff94090a82e70,67aca422827ac07127f8227a,67ac94cc580e0fd8d3bb8a3c,25338,0
585,26,,,,27,NA,Graduated College,258164,1739368389314,1739368131150,male,direct,,1,English,,674ccbe164aacf09eb094385,67aca57d5007f62555db4213,67ac94cc580e0fd8d3bb8a3c,4803,0
585,26,,,,NA,72,Graduated College,258164,1739368389314,1739368131150,male,direct,,1,English,,674ccbe164aacf09eb094385,67aca57d5007f62555db4213,67ac94cc580e0fd8d3bb8a3c,3370,0
586,53,,,since high volume of Xeliherb is associated with the presence of Ralocrop I will cultivated both.,85,NA,Graduated College,385418,1739368407746,1739368022328,female,direct,,1,English,,659963905dffc3c84fb51a3e,67aca6400b885400037c5a8a,67ac94cc580e0fd8d3bb8a3c,15686,0
586,53,,,since high volume of Xeliherb is associated with the presence of Ralocrop I will cultivated both.,NA,87,Graduated College,385418,1739368407746,1739368022328,female,direct,,1,English,,659963905dffc3c84fb51a3e,67aca6400b885400037c5a8a,67ac94cc580e0fd8d3bb8a3c,16624,0
587,53,,,,17,NA,Graduated College,1139580,1739368409904,1739367270324,female,indirect,,2,Englsih,,677de1ca16b97b08b8d61c1d,67aca362e59c09665943218a,67ac94cc580e0fd8d3bb8a3c,17614,0
587,53,,,,NA,53,Graduated College,1139580,1739368409904,1739367270324,female,indirect,,2,Englsih,,677de1ca16b97b08b8d61c1d,67aca362e59c09665943218a,67ac94cc580e0fd8d3bb8a3c,17206,0
588,26,,,good survey,30,NA,Higher degree,150029,1739368542622,1739368392593,male,direct,,1,english,,66c104950c58856864c8827d,67aca47611cf8e94d1b9ce26,67ac94cc580e0fd8d3bb8a3c,2736,0
588,26,,,good survey,NA,81,Higher degree,150029,1739368542622,1739368392593,male,direct,,1,english,,66c104950c58856864c8827d,67aca47611cf8e94d1b9ce26,67ac94cc580e0fd8d3bb8a3c,5008,0
589,25,,,i will encourage the cultivation,100,NA,Graduated College,1089182,1739368677144,1739367587962,female,direct,,1,english,,673f18bb08e7ff5ef549e488,67aca21a236965a0c56a9508,67ac94cc580e0fd8d3bb8a3c,21493,0
589,25,,,i will encourage the cultivation,NA,100,Graduated College,1089182,1739368677144,1739367587962,female,direct,,1,english,,673f18bb08e7ff5ef549e488,67aca21a236965a0c56a9508,67ac94cc580e0fd8d3bb8a3c,20962,0
590,57,,,very good study,30,NA,Higher degree,106911,1739368701078,1739368594167,female,indirect,,2,english,,6510be6d0ebef3714fbfa677,67aca4975e0256edc4c461f7,67ac94cc580e0fd8d3bb8a3c,2552,0
590,57,,,very good study,NA,67,Higher degree,106911,1739368701078,1739368594167,female,indirect,,2,english,,6510be6d0ebef3714fbfa677,67aca4975e0256edc4c461f7,67ac94cc580e0fd8d3bb8a3c,2161,0
591,34,,,good study,32,NA,Higher degree,290466,1739368899965,1739368609499,male,indirect,,2,english,,6711661fb7e391e9a49153fd,67aca422d3c46b95e6774199,67ac94cc580e0fd8d3bb8a3c,102985,0
591,34,,,good study,NA,47,Higher degree,290466,1739368899965,1739368609499,male,indirect,,2,english,,6711661fb7e391e9a49153fd,67aca422d3c46b95e6774199,67ac94cc580e0fd8d3bb8a3c,4361,0
592,23,,,,29,NA,Higher degree,421605,1739369047574,1739368625969,male,direct,,1,english,,650f31c40fc72d4ffb4d4c03,67aca4aab25df158585d7255,67ac94cc580e0fd8d3bb8a3c,2247,0
592,23,,,,NA,66,Higher degree,421605,1739369047574,1739368625969,male,direct,,1,english,,650f31c40fc72d4ffb4d4c03,67aca4aab25df158585d7255,67ac94cc580e0fd8d3bb8a3c,3768,0
593,39,,,,10,NA,Graduated College,256465,1739369422227,1739369165762,female,direct,,1,English,,5d88be0938f387001561951e,67aca98836d391a436f80943,67ac94cc580e0fd8d3bb8a3c,43090,0
593,39,,,,NA,90,Graduated College,256465,1739369422227,1739369165762,female,direct,,1,English,,5d88be0938f387001561951e,67aca98836d391a436f80943,67ac94cc580e0fd8d3bb8a3c,8455,0
594,29,,,,80,NA,Higher degree,61422,1739369116238,1739369054816,male,indirect,,2,English,,671cb35fada6d945b91ed1e3,67aca6e67dfe93baea6fc7ee,67ac94cc580e0fd8d3bb8a3c,2776,0
594,29,,,,NA,82,Higher degree,61422,1739369116238,1739369054816,male,indirect,,2,English,,671cb35fada6d945b91ed1e3,67aca6e67dfe93baea6fc7ee,67ac94cc580e0fd8d3bb8a3c,3764,0
595,27,,,"This was so amazing, I love the graphics and story mode",38,NA,Graduated College,254799,1739369116279,1739368861480,male,indirect,,2,English,,6734d627b2c7c6f84827f006,67aca99a77bbbf077fdad692,67ac94cc580e0fd8d3bb8a3c,24478,0
595,27,,,"This was so amazing, I love the graphics and story mode",NA,71,Graduated College,254799,1739369116279,1739368861480,male,indirect,,2,English,,6734d627b2c7c6f84827f006,67aca99a77bbbf077fdad692,67ac94cc580e0fd8d3bb8a3c,8511,0
596,43,,,,6,NA,Higher degree,655437,1739369354633,1739368699196,male,direct,,1,"English, Irish ",,5eee6d18290a5e30822f4b35,67aca37b1a5a6b4d74afd71b,67ac94cc580e0fd8d3bb8a3c,23509,0
596,43,,,,NA,100,Higher degree,655437,1739369354633,1739368699196,male,direct,,1,"English, Irish ",,5eee6d18290a5e30822f4b35,67aca37b1a5a6b4d74afd71b,67ac94cc580e0fd8d3bb8a3c,6540,0
597,20,,,,85,NA,Graduated High-school,1488297,1739369494675,1739368006378,female,direct,,1,,,66b7ed5bf499f89ed0a9c03d,67aca411354eb70809af43de,67ac94cc580e0fd8d3bb8a3c,24475,0
597,20,,,,NA,100,Graduated High-school,1488297,1739369494675,1739368006378,female,direct,,1,,,66b7ed5bf499f89ed0a9c03d,67aca411354eb70809af43de,67ac94cc580e0fd8d3bb8a3c,16256,0
487,58,,,,1,NA,Graduated High-school,215624,1739359520699,1739359305075,female,indirect,,2,"Afrikaan, English",,669d3389577384258df175d7,67ac838138c433b564dba485,67ac806e787639613811c4a5,16933,0
487,58,,,,NA,2,Graduated High-school,215624,1739359520699,1739359305075,female,indirect,,2,"Afrikaan, English",,669d3389577384258df175d7,67ac838138c433b564dba485,67ac806e787639613811c4a5,17564,0
490,21,,,"I liked the study
",79,NA,Graduated College,567214,1739359540102,1739358972888,female,indirect,,2,English,,66791595b4b5c44cfa3a900e,67ac82755d861859f2d5b9b1,67ac806e787639613811c4a5,16333,0
490,21,,,"I liked the study
",NA,52,Graduated College,567214,1739359540102,1739358972888,female,indirect,,2,English,,66791595b4b5c44cfa3a900e,67ac82755d861859f2d5b9b1,67ac806e787639613811c4a5,12215,0
