submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemNr,languages,prolific_pid,prolific_session_id,prolific_study_id,decision,responseTimeDecision,trialNR,justification,responseTimeJustifcation,version
3993,25,NA,intervention,Graduated College,85937,1659430674777,1659430588840,male,spaceColony,1,English,60648201104c7836ac48cd63,62e8e6b83d3dd44ccbf52570,62e8e1ca5c8e225c556e0af8,both,37118,0,It was found that a higher yield of the necessary crop was found when both crops were cultivated together,33988,pilot-1a
3992,30,NA,commonCause,Graduated High-school,155490,1659430673140,1659430517650,male,spaceColony,1,English,5fb27c0b98cf2f8613d51afc,62e8e66c93bd7751392150ba,62e8e1ca5c8e225c556e0af8,single,44013,0,Ralo crop only grows in fertile ground. The new planet may not have fertile ground and I would want to make sure the colony had food for the first few harvests before trying to see if the Ralocrop would grow and not waste the lad around the colony trying to grow something that might not work,98775,pilot-1a
3991,62,no comment,association,Graduated College,514295,1659430670846,1659430156551,male,spaceColony,1,Irish,5ce82019be3e050001bf8452,62e8e50011719c99ab133134,62e8e1ca5c8e225c556e0af8,both,126169,0,"I would decide to cultivate both, both will be a great innovations and opportunities in my opinion.",323598,pilot-1a
3990,63,NA,intervention,Graduated High-school,63149,1659430667357,1659430604208,female,spaceColony,1,English,5de1868db28cf71e8fd77007,62e8e6c79341b56b7324d528,62e8e1ca5c8e225c556e0af8,single,26382,0,Sounds like the best choice,13563,pilot-1a
3989,42,none,intervention,Graduated High-school,105686,1659430664670,1659430558984,male,spaceColony,1,english,58d107de9d8a130001f0f138,62e8e699c6fc742b4b2150b5,62e8e1ca5c8e225c556e0af8,both,33743,0,because both planets are needed as the plant needed grows next to the other plant,41358,pilot-1a
3988,42,NA,intervention,Higher degree,87060,1659430661616,1659430574556,female,spaceColony,1,english,5fc67a7ad4991f2ecfa65f42,62e8e6797843f92f7802118f,62e8e1ca5c8e225c556e0af8,both,38978,0,Better chance of the other seed growing when growing the combination of seeds,27466,pilot-1a
3987,33,None,intervention,Higher degree,206851,1659430645731,1659430438880,female,spaceColony,1,English,60a520c051c98eb480c2811f,62e8e61304b9307634e5aa78,62e8e1ca5c8e225c556e0af8,both,65003,0,It makes sense for me to cultivate the other crop as well if that is what guarantees the high yield that is needed for survival. Since it is based on scientific research I would go for it.,94620,pilot-1a
3986,44,NA,commonCause,Graduated High-school,119442,1659430644023,1659430524581,female,spaceColony,1,English,5a830e46190420000155e5d7,62e8e673302189148146b977,62e8e1ca5c8e225c556e0af8,both,52204,0,So that I could get a good supply of the necessary herb. The colony would get bigger over time.,44579,pilot-1a
3985,51,NA,association,Graduated College,106081,1659430641428,1659430535347,male,spaceColony,1,english,56a757a95ad8d9000c970c76,62e8e6757d433ce30ac9f826,62e8e1ca5c8e225c556e0af8,both,35095,0,A higher yield may be possible by cultivating both.,39594,pilot-1a
3984,48,None to make.,commonCause,Graduated College,257518,1659430627502,1659430369984,male,spaceColony,1,English,5fc174a2a1e4b021258895cf,62e8e5ce0ff49c28a8bd1317,62e8e1ca5c8e225c556e0af8,both,72874,0,"I would cultivate both as they seem to have an inter-relationship that means production of the essential herb would be aided by cultivating both, and the chance of this higher yield would balance out the difficulty of finding more fertile ground for the crops to grow in.",152753,pilot-1a
3983,44,NA,association,Graduated College,88871,1659430698087,1659430609216,male,spaceColony,1,English,5c3cac66976c9a00010c0551,62e8e6840e86f7919a9c3375,62e8e1ca5c8e225c556e0af8,both,43506,0,Because they were always found together and you would assume they are codependent,24689,pilot-1a
3982,37,NA,commonCause,Graduated High-school,83905,1659430626339,1659430542434,female,spaceColony,1,English,5c4707cd4a1fb4000136c04e,62e8e6853b10cfcad7d6cfd0,62e8e1ca5c8e225c556e0af8,single,46432,0,There was no mention of a benefit for the other one,19582,pilot-1a
3981,40,NA,intervention,Graduated College,166091,1659430624168,1659430458077,male,spaceColony,1,English,5ebc0abd2cc5f1054c82a0d7,62e8e6339341b56b7324d519,62e8e1ca5c8e225c556e0af8,both,68956,0,We will get more Xelihwrb when Rolocrop is also present so it makes sense to cultivate both to get more yield,65560,pilot-1a
3980,33,NA,intervention,Graduated College,177834,1659430622315,1659430444481,female,spaceColony,1,English,5f33ec1b9d1db20a96034c4d,62e8e624a80fbf8d8b0516c7,62e8e1ca5c8e225c556e0af8,both,64639,0,If cultivating some of the second plant will result in a higher overall yield of the first plant then I would happily throw some of the second plant in the mix to try and guarantee high yields of the first plant. And a bit of diversity is never a bad thing in my opinion.,92484,pilot-1a
3979,43,NA,commonCause,Higher degree,90066,1659430616701,1659430526635,male,spaceColony,1,English,58bebf658c2fd60001b9767a,62e8e67c3b10cfcad7d6cfcf,62e8e1ca5c8e225c556e0af8,both,35951,0,because also cultivating ralocrop would help to increase the harvests of exherb,31658,pilot-1a
3978,1836,NA,commonCause,Higher degree,104234,1659430610075,1659430505841,male,spaceColony,1,English,5ce2779f55fe0d000169cca2,62e8e6601321d26fcdc5b949,62e8e1ca5c8e225c556e0af8,both,47743,0,If the second plant seems to help with a higher yield of the first it seems like a good idea.,30951,pilot-1a
3977,24,NA,commonCause,Graduated College,71649,1659430609159,1659430537510,male,spaceColony,1,"English, German",5feca7cccbe069e3cf2ad284,62e8e6802cd84240d1013135,62e8e1ca5c8e225c556e0af8,both,37913,0,There is an association with a high yield of the first plant with the other,20169,pilot-1a
3976,9,NA,commonCause,Graduated College,97220,1659430598237,1659430501017,female,spaceColony,1,English,5f774ee84e4cec258532674b,62e8e65f66c6cd38f636aec0,62e8e1ca5c8e225c556e0af8,both,43122,0,Because with ralahorb there was also a high yield of xeliherb,29513,pilot-1a
3975,48,None,association,Higher degree,137717,1659430591529,1659430453812,male,spaceColony,1,Shona,60aa58737ee02afce92666ac,62e8e62d12594bfa279c336f,62e8e1ca5c8e225c556e0af8,single,61938,0,It would ensure no interference.,32029,pilot-1a
3974,29,NA,intervention,Graduated College,78153,1659430592912,1659430514759,male,spaceColony,1,NA,5b25740da7cee100011d884b,62e8e6680e86f7919a9c3371,62e8e1ca5c8e225c556e0af8,both,37714,0,You get a higher yeild if you plant both,24613,pilot-1a
3973,26,NA,association,Graduated High-school,66357,1659430586490,1659430520133,female,spaceColony,1,English,62b9c6bad96642f9358ec140,62e8e6724a17b1200df450a3,62e8e1ca5c8e225c556e0af8,both,38901,0,It is dependant on the other to grow,11321,pilot-1a
3972,25,NA,association,Graduated High-school,251755,1659430584251,1659430332496,female,spaceColony,1,English,608a856faa8f685a0b6c77dc,62e8e5920f673704aa367ead,62e8e1ca5c8e225c556e0af8,both,113467,0,This is because the two plants are codependent and thus both plants are needed for survival,96873,pilot-1a
3971,35,NA,association,Graduated College,88153,1659430581054,1659430492901,male,spaceColony,1,english,5fba7b673d66c6a2f9194296,62e8e5a3bbfa880bed99e5fb,62e8e1ca5c8e225c556e0af8,both,22858,0,because I would want a high yield of the plant necessary for our survival. if it takes two plants that's fine,45545,pilot-1a
3970,21,NA,intervention,Graduated High-school,110171,1659430876560,1659430766390,male,spaceColony,1,English,60b7ed35fdba3e674240d09a,62e8e620b5c8ae7b6719085e,62e8e1ca5c8e225c556e0af8,both,38685,0,Cultivating both plants gives a higher yield of the desired plant.,36853,pilot-1a
3969,42,N/a,commonCause,Graduated High-school,147868,1659430575151,1659430427283,female,spaceColony,1,English,5e2ee9ede0c1bf4a8b91517e,62e8e6159341b56b7324d515,62e8e1ca5c8e225c556e0af8,both,58399,0,It seems that the Rarocrop is present around xeiherb so I assume growing both would mean a bigger chance of survival,59415,pilot-1a
3968,60,Graduated junior college with an associates degree,intervention,Graduated College,213433,1659430572506,1659430359073,female,spaceColony,1,English,5b91f3f9d99ca20001ef6d8b,62e8e5c983c36da86d48a860,62e8e1ca5c8e225c556e0af8,both,48501,0,"If the xeliherb grows better in the presence of the other plant, then that needs to be the priority in planting the field.  The symbiotic relationship will likely result in a higher yield of xeliherb than if it had been planted by itself.",92775,pilot-1a
3967,26,NA,intervention,Higher degree,63299,1659430590185,1659430526886,female,spaceColony,1,english,595e335cfaf83d00014950c6,62e8e6618d7ca6ef73f52565,62e8e1ca5c8e225c556e0af8,both,24403,0,I chose both as we need one to grow the other better. It makes more sense to do this,18288,pilot-1a
3966,26,NA,commonCause,Graduated College,60627,1659430568461,1659430507834,female,spaceColony,1,English,5d53f71b7fd09d0017eda44d,62e8e667ed77e32b6fafe9fa,62e8e1ca5c8e225c556e0af8,both,17874,0,"Because there is a link between the success of xeliherb and ralocrop, so it makes sense to give xeliherb the most successful environment possible",26202,pilot-1a
3965,28,None,commonCause,Graduated High-school,108140,1659430558363,1659430450223,female,spaceColony,1,English,5bfcfe818acfed00011a5406,62e8e62a42f565204ac9c907,62e8e1ca5c8e225c556e0af8,both,66933,0,More chance of survival,16678,pilot-1a
3964,50,NA,association,Graduated College,220122,1659430554997,1659430334875,female,spaceColony,1,English,58e8e42f5aa7f900013c570d,62e8e5b811677cb16d6cdc38,62e8e1ca5c8e225c556e0af8,both,54722,0,"I actually think I would need more info to make the decision, as it isn't clear whether we would be cultivating a weed that grows alongside xeliherb but gives no benefit, or whether it is something that adds eg nutrients to the soil. But as the decision was binary, I chose to also cultivate it so this could be looked into",135154,pilot-1a
3963,39,NA,association,Graduated College,124359,1659430558172,1659430433813,male,spaceColony,1,English,5caf23c113dcf90016ad24ad,62e8e61168ca2ebb0d71d6b7,62e8e1ca5c8e225c556e0af8,both,44481,0,"As the presence of the other herb increases yield of the herb we need, I would hope the increase in yield would exceed the usage of space by the second herb if managed correctly.",58215,pilot-1a
3962,37,/,intervention,Graduated College,447408,1659430547506,1659430100098,female,spaceColony,1,english,5fe226e3b91fb2d6d05a9859,62e8e4c51384ca7cc8df4b7c,62e8e1ca5c8e225c556e0af8,both,188517,0,because Xeliherb crows sparingly on its on and it is in high demand so i feel planting it together with other tree which has been proven improve the its growth is the best thing to do for the people,181742,pilot-1a
3961,56,Interesting topic!,commonCause,Higher degree,415935,1659430546435,1659430130500,female,spaceColony,1,NA,606606a98e4b15c973f35da4,62e8e4e8b387754b53a3cd08,62e8e1ca5c8e225c556e0af8,both,94507,0,"Although it will be easy to cultivate xeliherb, but for long term sustainability, it would be more practical to cultivate ralocorp as well seeing that it is a core component for bigger and higher yields of xeliherb. Once ralocorp is obtained and fertile ground is found, more and greater quantities can be harvested to secure future survival.",287500,pilot-1a
3960,61,NA,commonCause,Graduated College,198326,1659430546516,1659430348191,female,spaceColony,1,NA,6050cb50a965d6a6eb12361e,62e8e5c1bec9537dc0de878c,62e8e1ca5c8e225c556e0af8,single,87164,0,There is not enough precise information available to confirm that cultivating the second plant would be worthwhile.,90375,pilot-1a
3959,40,NA,commonCause,Higher degree,132565,1659430543907,1659430411342,male,spaceColony,1,English,5f0d75595c3a52000819b39c,62e8e608612ded2744acb928,62e8e1ca5c8e225c556e0af8,single,54155,0,"so that more of the plant can grow, if it grows better with the other plant (sorry, forgot how to spell its name).",57182,pilot-1a
3958,26,NA,commonCause,Graduated College,197309,1659430530001,1659430332692,female,spaceColony,1,"English, Hebrew",5fb9713c3b6dfc817853b309,62e8e5ad468a1c6ede6ce823,62e8e1ca5c8e225c556e0af8,single,78599,0,"Ralocrop only grows on very fertile ground, and I was not told if the fields at my disposal are very fertile or not. Given this lack of info, while Ralocrop would boost the other essetial herb, if I do not know for sure that it will grow, I'd rather use the entire space for the essential herb.",94998,pilot-1a
3957,63,NA,association,Graduated High-school,358206,1659430582344,1659430224138,male,spaceColony,1,English,5d75674dc410fd000166d2f0,62e8e51467648dc6637d5de2,62e8e1ca5c8e225c556e0af8,both,40595,0,"As they are both growing together, it would be sensible to assume there is possibly a beneficial relationship between these plants, therefore it is sensible to give the plants the best chance to cultivate.",287714,pilot-1a
3956,34,NA,commonCause,Higher degree,104576,1659430523538,1659430418962,female,spaceColony,1,English,5feb084729db95b4d4055318,62e8e60fce6a6e27747931fa,62e8e1ca5c8e225c556e0af8,both,36948,0,the information provided suggests that xeliherb has a better chance of being cultivated alongside the other crop.,31810,pilot-1a
3955,23,NA,commonCause,Higher degree,128519,1659430524223,1659430395704,male,spaceColony,1,English,5fb430c4ca50ba09c09927fe,62e8e5f8779b669dc6a9ea44,62e8e1ca5c8e225c556e0af8,both,62446,0,"If there's an option to increase yields then that should be explored. Food security, especially in an unknown environment, is important to achieve.",48765,pilot-1a
3954,34,NA,association,Higher degree,89521,1659430527731,1659430438210,female,spaceColony,1,English,6086ad64e6443ca13dfd8629,62e8e60d7d286db45ade87bf,62e8e1ca5c8e225c556e0af8,both,31137,0,Sounds like they are companion plants - supporting the growth of each other. You also didn't proved any information that the other plant was one we didn't want to cultivate.,37989,pilot-1a
3953,31,NA,intervention,Graduated College,87905,1659430522318,1659430434413,female,spaceColony,1,english,5c1d3a99cb7ecd0001f47b9f,62e8e61a0b47072d00075b55,62e8e1ca5c8e225c556e0af8,both,45861,0,because it brings in a higher yield when both done,21849,pilot-1a
3952,34,NA,commonCause,Graduated College,114191,1659430514408,1659430400217,female,spaceColony,1,English,5e4c2d3755eaed083bcc5b5b,62e8e5fa02ffad7ef1eb2322,62e8e1ca5c8e225c556e0af8,single,39888,0,There will be more room to grow more of the xeliherb that they will be able to survive on. It may be a lengthier process but the yield should be greater,52879,pilot-1a
3951,29,NA,association,Graduated College,110095,1659430508698,1659430398603,female,spaceColony,1,English,614716d171e72681210b458d,62e8e5f973fa7ad6e253f663,62e8e1ca5c8e225c556e0af8,both,39453,0,"Because it states that to get a high yield of one crop, the presence of the other crop is needed",44287,pilot-1a
3950,20,NA,intervention,Graduated High-school,124568,1659430503435,1659430378867,female,spaceColony,1,English,61218e2b5c6a54b79b4849db,62e8e5e56b01f67969b94152,62e8e1ca5c8e225c556e0af8,both,55397,0,"Even if the ralcrop was not the causative agent for increase of xelifan, what is the harm in having it anyway as ralcrop does not seem to affect xelifan negatively. I would rather have it there than risk not having xelifan at all",56458,pilot-1a
3949,39,NA,commonCause,Graduated High-school,182370,1659430503693,1659430321323,female,spaceColony,1,English,59f392ef9618dc0001d33a58,62e8e5aa0f673704aa367eb1,62e8e1ca5c8e225c556e0af8,both,61332,0,"It's better to plant a companion plant (ralocrop) and guarantee a higher yield, than to plant xeliherb on it's own and end up with a smaller yield.",88428,pilot-1a
3948,35,NA,intervention,Graduated College,142964,1659430489163,1659430346199,male,spaceColony,1,english,5fba7b673d66c6a2f9194296,62e8e5a3bbfa880bed99e5fb,62e8e1ca5c8e225c556e0af8,both,52292,0,because I want to insure that we get a high yield- if we have to grow both plants to make that happen so be it.,60139,pilot-1a
3947,32,NA,commonCause,Graduated College,88535,1659430486758,1659430398223,female,spaceColony,1,English,5ea5641b050d8e5468ac1bcc,62e8e5f2cddf44aafc719801,62e8e1ca5c8e225c556e0af8,both,34593,0,"It seems the most logical option, and the other herb could prove beneficial with some research.",34052,pilot-1a
3946,32,NA,intervention,Graduated High-school,191139,1659430479993,1659430288854,male,spaceColony,1,English,62b437a48aefc3c9fd172421,62e8e58ac4491533b2367ebc,62e8e1ca5c8e225c556e0af8,both,28513,0,The evidence suggests that planting both crops improves the yield of the necessary crop. Planting both crops should ensure a greater yield and ensure a sufficient supply.,143428,pilot-1a
3945,33,NA,intervention,Graduated High-school,100925,1659430468158,1659430367233,female,spaceColony,1,English,5ed41f324bb0172bad040a7f,62e8e5d5a282d2238748a85e,62e8e1ca5c8e225c556e0af8,both,51110,0,It would cultivate a higher yield as opposed to a sparse one,28999,pilot-1a
3944,38,NA,association,Higher degree,102152,1659430453122,1659430350970,female,spaceColony,1,English,629e5bebb7b6a20194273615,62e8e5c41830210e3d383673,62e8e1ca5c8e225c556e0af8,single,41732,0,Because correlation does not equal causation,18866,pilot-1a
3943,26,NA,commonCause,Higher degree,62583,1659430451740,1659430389157,male,spaceColony,1,english,5e318d871cf484000cb35510,62e8e5f1898feaee34f222ae,62e8e1ca5c8e225c556e0af8,both,31337,0,It's sparse so I would want to ensure a high yield.,15471,pilot-1a
3942,27,NA,association,Graduated College,159173,1659430450602,1659430291429,female,spaceColony,1,english,5c9998f7700a250001158b30,62e8e59067648dc6637d5ded,62e8e1ca5c8e225c556e0af8,both,39826,0,"I would cultivate both as I think that a higher yield when grown together would be more beneficial and then the other herb assuming it cannot be used for food, could be used for something else such as a bio fuel or even using it to make things like woven fabric when dried etc.",96952,pilot-1a
3941,33,NA,intervention,Graduated College,344420,1659430449043,1659430104623,female,spaceColony,1,English,5d3658b84f14c3001641516a,62e8e4cf6c103c0c10eb2377,62e8e1ca5c8e225c556e0af8,both,274062,0,"Even though the herb grows sparsely on the planet, to support a lot of people it would be best to grow as much as possible so makes sense to grow both.",47549,pilot-1a
3940,27,NA,association,Higher degree,78216,1659430448627,1659430370411,NA,spaceColony,1,English,5c6afdb788a5e0000119a0d6,62e8e5dc5a3ae9071082b0aa,62e8e1ca5c8e225c556e0af8,both,28515,0,Ralocorp might be beneficial for the growth of xeliherb,23247,pilot-1a
3939,31,NA,intervention,Higher degree,167736,1659430436613,1659430268877,female,spaceColony,1,English Xhosa,6076aed15dbd280528549341,62e8e56baa10ecac6336b4ce,62e8e1ca5c8e225c556e0af8,both,56141,0,I would cultivate both planets to make sure that we always have a high yield of this plant. It just makes more sense to have more for survival.,73630,pilot-1a
3938,52,NA,intervention,Graduated High-school,125783,1659430437080,1659430311297,male,spaceColony,1,English,5aca33a80527ba0001c24551,62e8e59f83d04df2c218eb81,62e8e1ca5c8e225c556e0af8,both,34081,0,Better crop of the needed plant.,22498,pilot-1a
3937,33,NA,association,Graduated College,74908,1659430436207,1659430361299,male,spaceColony,1,english,60c1c205b342eb505f292af0,62e8e5d49694686ff6bac1c3,62e8e1ca5c8e225c556e0af8,single,48861,0,so that theres more in the future,14212,pilot-1a
3936,46,Interesting study. Thanks,association,Graduated College,289777,1659430406085,1659430116308,male,spaceColony,1,English,5b9b3977cc5dd0000165ff0b,62e8e4d141192b7f1c3daa53,62e8e1ca5c8e225c556e0af8,both,113983,0,"In order to get a high yield of what we need, Ralacor is necessary. Seems like the smartest thing to do.",110987,pilot-1a
3935,63,NA,intervention,Graduated College,139851,1659430406190,1659430266339,male,spaceColony,1,english,5b2207cd648d5b0001b7c779,62e8e573bec9537dc0de877e,62e8e1ca5c8e225c556e0af8,both,46577,0,I am assuming the high yield meant despite land given over to the other herb the total yield would still be higher,56677,pilot-1a
3934,35,NA,commonCause,Higher degree,177047,1659430394983,1659430217936,female,spaceColony,1,English,603f9cfc305380061f074956,62e8e5417d67cf118c36b49b,62e8e1ca5c8e225c556e0af8,both,31758,0,Makes sense to diversify the crops,126690,pilot-1a
3933,21,NA,commonCause,Graduated High-school,280364,1659430381254,1659430100890,male,spaceColony,1,English,5f53d12e8401650d33179059,62e8e4cdfcc22aecad97bf8e,62e8e1ca5c8e225c556e0af8,both,42534,0,"Ralocrop may contribute to the growth of Xiloherb. It also may not, but is unlikely to be detrimental. Until the colony finds out if the presence of Ralocrop is necessary for the prolific growth of Xiloherb, it's best to try to match the natural conditions that prolific growth of Xiloherb occurs in.",213309,pilot-1a
3932,22,:),intervention,Graduated High-school,99675,1659430374959,1659430275284,male,spaceColony,1,English,62920373b26cfc5f83819631,62e8e57f39f6d891a3bd1392,62e8e1ca5c8e225c556e0af8,both,40149,0,I would like it to be that I have enough resources for the people I need to keep feed and living.,39670,pilot-1a
3931,28,NA,association,Graduated College,99589,1659430359394,1659430259805,male,spaceColony,1,English,5f765d6a853bd40f49799ab1,62e8e53ee324de9334bd1378,62e8e1ca5c8e225c556e0af8,both,37359,0,To ensure a high yield of the crop necessary for survival.,42155,pilot-1a
3930,31,NA,intervention,Graduated High-school,86879,1659430371820,1659430284941,female,spaceColony,1,English,6172b2b37dae254b92528f51,62e8e58626ecf80a11970dc4,62e8e1ca5c8e225c556e0af8,both,28843,0,"Because if the addition of Ralocrop will make the yield of Xeliherb better, it's obviously a winner and will provide more of the vital nutrients needed for my colonists, for hopefully less effort.",40915,pilot-1a
3929,41,NA,intervention,Graduated High-school,96145,1659430367980,1659430271835,female,spaceColony,1,english,61090d815ac4c9739a434bd9,62e8e57af52e5ed89353df1f,62e8e1ca5c8e225c556e0af8,single,36248,0,as we were told that is what could go,25024,pilot-1a
3928,34,NA,association,Higher degree,99964,1659430366402,1659430266438,female,spaceColony,1,English,600f11d527aa57080e819df3,62e8e5778b1e8863e0abbe79,62e8e1ca5c8e225c556e0af8,both,29275,0,"If xeliherb cultivation is higher near ralocrop, that would increase my chances of growing my required herb.",56901,pilot-1a
3927,28,NA,association,Higher degree,78783,1659430360342,1659430281559,female,spaceColony,1,English,5ef35536eadec507fc782574,62e8e5846c103c0c10eb2384,62e8e1ca5c8e225c556e0af8,both,25212,0,If the batch of the essential plant doesn’t grow properly then at least there is a plan B where it is likely to grow again.,31794,pilot-1a
3926,46,NA,association,Graduated College,103121,1659430358318,1659430255197,female,spaceColony,1,English,5e4f0da5203227363b286e93,62e8e5665ea39179fe873155,62e8e1ca5c8e225c556e0af8,both,43911,0,You need to cultivate both crops to maximise production,29926,pilot-1a
3925,27,/,association,Higher degree,92186,1659430358105,1659430265919,male,spaceColony,1,English,5e0378a7b199e4e7e6ccd8e9,62e8e576e31df7ed0f873195,62e8e1ca5c8e225c556e0af8,both,28975,0,"If a positive link has been found between both plants, and no negatives have been discovered from also cultivating the second plant, I see no reason not to cultivate both.",39629,pilot-1a
3924,34,NA,commonCause,Did not graduate High-school,63123,1659430333124,1659430270001,male,spaceColony,1,English,62a72693ad239d8873b2d0bc,62e8e5791830210e3d38366f,62e8e1ca5c8e225c556e0af8,single,38958,0,To feed the colonists,10796,pilot-1a
3923,36,NA,commonCause,Graduated College,87384,1659430333294,1659430245910,female,spaceColony,1,English,616dbf983968040dc90d69b4,62e8e5606ebd40310c13313c,62e8e1ca5c8e225c556e0af8,both,60979,0,Unsure why.,11804,pilot-1a
3922,50,NA,intervention,Graduated College,95572,1659430337659,1659430242087,male,spaceColony,1,English,60298afffedb0237b19ff065,62e8e554cddf44aafc7197f0,62e8e1ca5c8e225c556e0af8,both,31533,0,Cultivation of both would appear to produce a higher yield,36800,pilot-1a
3921,59,NA,commonCause,Did not graduate High-school,169339,1659430322503,1659430153164,female,spaceColony,1,English,61613f702490855c8459c659,62e8e5010d8554cb3dad9b7d,62e8e1ca5c8e225c556e0af8,both,82808,0,You may have a better chance of getting the herb you want if you try and cultivate both,39611,pilot-1a
3920,50,NA,intervention,Higher degree,59453,1659430314981,1659430255528,male,spaceColony,1,English,583c682a9d65770001cebb77,62e8e56aaa10ecac6336b4cb,62e8e1ca5c8e225c556e0af8,both,25991,0,For the increased yield of the necessary plant,16775,pilot-1a
3919,57,NA,association,Graduated High-school,98299,1659430570277,1659430471978,female,spaceColony,1,english,5d557ecbd586d00001247ce4,62e8e53e5a3ae9071082b096,62e8e1ca5c8e225c556e0af8,both,31255,0,it was explained in the description both produced the same,33977,pilot-1a
3918,20,NA,intervention,Graduated High-school,97991,1659430308679,1659430210688,female,spaceColony,1,English,60178e62ea15979cdfe8f978,62e8e5376125f16e48278fa0,62e8e1ca5c8e225c556e0af8,both,35197,0,"With cultivating both, it would ensure everyone had enough.",37150,pilot-1a
3917,54,NA,commonCause,Higher degree,98475,1659430305477,1659430207002,female,spaceColony,1,English,5bdc4ebb1d6f32000183476a,62e8e5362c751b19dc7d5dfc,62e8e1ca5c8e225c556e0af8,both,28380,0,it is important to have both products to increase the yield of the one that is important for the survival of the population,44328,pilot-1a
3916,61,NA,association,Did not graduate High-school,84238,1659430283897,1659430199659,male,spaceColony,1,NA,613788f021f77c52eaf362e8,62e8e5326dd93dd569ffe83d,62e8e1ca5c8e225c556e0af8,both,37804,0,Because you need both to survive,22811,pilot-1a
3915,19,NA,association,Graduated High-school,76570,1659430273384,1659430196814,female,spaceColony,1,English,615e172f0c76d81d3ac38937,62e8e52de88cd4aef753f6d7,62e8e1ca5c8e225c556e0af8,both,32112,0,"Because it's better to give us the best chance by looking at all options
",23471,pilot-1a
3914,53,NA,commonCause,Higher degree,106457,1659430272216,1659430165759,male,spaceColony,1,English,61fa94eb5719bc09cb835082,62e8e51060c7354430e3f603,62e8e1ca5c8e225c556e0af8,both,45119,0,I would want the highest yield possible and this would give the best chance of this happening,36291,pilot-1a
3913,24,NA,intervention,Higher degree,68845,1659430258101,1659430189256,male,spaceColony,1,English,5d887b1cc004480001269f15,62e8e5277d969757c76cdc2f,62e8e1ca5c8e225c556e0af8,both,32555,0,It enables sustainability and feasability of the xeliherb (which appears to be uncommon),26262,pilot-1a
3912,41,NA,intervention,Graduated College,88897,1659430263522,1659430174625,male,spaceColony,1,English,614dd85c2caccb217bf4ddcd,62e8e515d6f37562103e3408,62e8e1ca5c8e225c556e0af8,both,25883,0,By cultivating both you are likely to get a higher yield of the crop we need,32494,pilot-1a
3911,52,NA,association,Higher degree,120371,1659430235608,1659430115237,female,spaceColony,1,English,5fd6744da6778c581ec7bcef,62e8e4df30a6c51aa63ccae3,62e8e1ca5c8e225c556e0af8,both,18385,0,Cultivating both will yield higher levels of the one needed.,41506,pilot-1a
3910,28,NA,association,Higher degree,144757,1659430217698,1659430072942,female,spaceColony,1,english,5d906bb99f5b1e0016756a79,62e8e4c499265a021bbac1b0,62e8e1ca5c8e225c556e0af8,both,64551,0,to ensure the survival of the colonists but also for the other plant that they just found growing there might make their dependency lower on the other plant,50071,pilot-1a
3909,1850,NA,association,Higher degree,98841,1659430235193,1659430136352,male,spaceColony,1,english,5c40e66b0bd987000114f534,62e8e4f2dc8166c4a8a9ea76,62e8e1ca5c8e225c556e0af8,both,30136,0,"Given that ralocrop helps the yield of xeloherb it makes sense to also cultivate that, even if it doesn't have any direct use it will help get more of the seeds we do need",44404,pilot-1a
3908,48,NA,intervention,Graduated High-school,135305,1659430233391,1659430098086,female,spaceColony,1,English,5ed123cec0af2b03b579bb76,62e8e4cba3c3e2abb5e3f5c3,62e8e1ca5c8e225c556e0af8,both,36650,0,More guaranteed yield on the crop plus there may also be a use for the second crop. Then crop rotation can also be implemented in following years,64971,pilot-1a
3907,44,NA,association,Graduated College,164979,1659430229451,1659430064472,female,spaceColony,1,English.,5eaaaf42430942000a234b16,62e8e4ab6ebd40310c133135,62e8e1ca5c8e225c556e0af8,both,48427,0,Because cultivating Ralocrop as well would encourage having more of the needed crop Xelicrop (sp?).,79181,pilot-1a
3906,44,NA,association,Graduated College,76886,1659430225276,1659430148390,male,spaceColony,1,English,588a59813e1f290001aa78c1,62e8e4fc0f12f54d0f87318a,62e8e1ca5c8e225c556e0af8,both,45038,0,To ensure that some deli herb grows as they could be dependent,18926,pilot-1a
3905,36,NA,commonCause,Graduated College,64377,1659430218462,1659430154085,female,spaceColony,1,English,572230173fbc810011c58a38,62e8e504d77d155e4599e63a,62e8e1ca5c8e225c556e0af8,both,20556,0,The plants seem to encourage each other so it makes sense to keep their habitat together,23425,pilot-1a
3904,31,NA,commonCause,Higher degree,111855,1659430215881,1659430104026,female,spaceColony,1,English,5f454344a4b4820f066b1d4a,62e8e4bd07d85da2ad53deda,62e8e1ca5c8e225c556e0af8,both,59473,0,Because it will help as a change,16016,pilot-1a
3903,22,NA,commonCause,Graduated High-school,106281,1659430210407,1659430104126,female,spaceColony,1,English,606b5632b44fc8c52a0d7eca,62e8e4d48e010154086cdc67,62e8e1ca5c8e225c556e0af8,both,52968,0,I would not want to be responsible for people dying of hunger.,27390,pilot-1a
3902,53,na,commonCause,Did not graduate High-school,102322,1659430205428,1659430103106,male,spaceColony,1,English,5c9f46a912505500018d191b,62e8e4d00674bbf67e71980e,62e8e1ca5c8e225c556e0af8,both,43309,0,If we cultivate both then they will be more of the one we need.,30515,pilot-1a
