submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemNr,justification,languages,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,trialNR
4237,24,,commonCause,Higher degree,139816,1659698782636,1659698642820,male,spaceColony,1,"One is unable to survive without the other, therefore it would be pointless to cultivate the growth of the one plant as it would yield little to no results. ",English ,62d5afc842581405c22b4d6b,62ecfdcfbe875448e10d9be1,62e8e1ca5c8e225c556e0af8,NA,62432,1
4240,35,,deniedCausation,Higher degree,96786,1659698789439,1659698692653,male,spaceColony,1,NA,English,629f5bad59ffd1fb53f22488,62ecfdc2461b8ef80980fc2a,62e8e1ca5c8e225c556e0af8,only xeliherb,43148,0
4240,35,,deniedCausation,Higher degree,96786,1659698789439,1659698692653,male,spaceColony,1,I chose this because it won't be loads of cost honestly.,English,629f5bad59ffd1fb53f22488,62ecfdc2461b8ef80980fc2a,62e8e1ca5c8e225c556e0af8,NA,29631,1
4270,41,,deniedCausation,Graduated High-school,234864,1659698874774,1659698639910,male,spaceColony,1,NA,,573a34f614f69e000d7d670f,62ecfdcca0e1f69e7f0d9bba,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,143264,0
4270,41,,deniedCausation,Graduated High-school,234864,1659698874774,1659698639910,male,spaceColony,1,it seemed that it did work although not proven ,,573a34f614f69e000d7d670f,62ecfdcca0e1f69e7f0d9bba,62e8e1ca5c8e225c556e0af8,NA,42448,1
4278,23,,deniedCausation,Graduated High-school,105064,1659699018036,1659698912972,male,spaceColony,1,NA,English,61325c88e481a5b25f3b8296,62ecfdd1f5c54a134bc9f932,62e8e1ca5c8e225c556e0af8,only xeliherb,45057,0
4278,23,,deniedCausation,Graduated High-school,105064,1659699018036,1659698912972,male,spaceColony,1,"Says there is an association but no evidence to indicate that the association is causation. Correlation doesn't equal causation. So for time being, I guess we'd see how we go without it.",English,61325c88e481a5b25f3b8296,62ecfdd1f5c54a134bc9f932,62e8e1ca5c8e225c556e0af8,NA,44245,1
4241,51,,intervention,Graduated College,147006,1659698793087,1659698646081,male,spaceColony,1,NA,English,6266e277eeff2c06dec3116a,62ecfdcf1b54942b52d391fd,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,51572,0
4241,51,,intervention,Graduated College,147006,1659698793087,1659698646081,male,spaceColony,1,To get a better yield. Currently it only grows sparsely so it would already take resources to cultivate.,English,6266e277eeff2c06dec3116a,62ecfdcf1b54942b52d391fd,62e8e1ca5c8e225c556e0af8,NA,68227,1
4252,41,,intervention,Graduated College,174267,1659698917635,1659698743368,female,spaceColony,1,NA,English,61153a27f2c583ec7d0c0b0f,62ecfdce085aebed76c2c206,62e8e1ca5c8e225c556e0af8,only xeliherb,42795,0
4252,41,,intervention,Graduated College,174267,1659698917635,1659698743368,female,spaceColony,1,Cultivating both would be at the detriment of water and energy resources etc. I would trust the scientists to find another way of cultivating the seeds which doesn't come at such a high cost. If we can only cultivate them sparsely we will have to learn to live within our means,English,61153a27f2c583ec7d0c0b0f,62ecfdce085aebed76c2c206,62e8e1ca5c8e225c556e0af8,NA,112490,1
4258,62,,intervention,Graduated High-school,193126,1659698839711,1659698646585,female,spaceColony,1,NA,English ,593081fc5f170a00014358f4,62ecfdd1b263ce3760a22d97,62e8e1ca5c8e225c556e0af8,only xeliherb,62666,0
4258,62,,intervention,Graduated High-school,193126,1659698839711,1659698646585,female,spaceColony,1,Constant supply is crucial for living and as it yields a high growth this is the one to have to survive ,English ,593081fc5f170a00014358f4,62ecfdd1b263ce3760a22d97,62e8e1ca5c8e225c556e0af8,NA,92138,1
4271,64,,intervention,Graduated College,242459,1659698908362,1659698665903,female,spaceColony,1,NA,English,5d2e3cdf6835130001aa16f0,62ecfdcf537882f37cbf68f0,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,37396,0
4271,64,,intervention,Graduated College,242459,1659698908362,1659698665903,female,spaceColony,1,because although it is costly to grow both the yield is higher. Over time the crop given can be stored for further consumption and so costs mya even out.,English,5d2e3cdf6835130001aa16f0,62ecfdcf537882f37cbf68f0,62e8e1ca5c8e225c556e0af8,NA,160712,1
4242,32,,commonCause,Graduated College,146269,1659698794068,1659698647799,male,spaceColony,1,NA,"English, Chinese",62b436b9c223ffb64a0121da,62ecfdd674b89c00387d272e,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,45474,0
4242,32,,commonCause,Graduated College,146269,1659698794068,1659698647799,male,spaceColony,1,"Although not specified, high yield likely means enough to cover the loss of use of fertile ground, and xaliherb may grow in less fertile areas too. It shoudl also keep the soil healthy and potentially provide a good stock to help grow the population and research funds.","English, Chinese",62b436b9c223ffb64a0121da,62ecfdd674b89c00387d272e,62e8e1ca5c8e225c556e0af8,NA,80727,1
4263,28,,association,Graduated High-school,192118,1659698853439,1659698661321,male,spaceColony,1,NA,English,545ccfd9fdf99b75ad2e3260,62ecfddbc8068fa9c7ef0a61,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,71518,0
4263,28,,association,Graduated High-school,192118,1659698853439,1659698661321,male,spaceColony,1,"Since it is needed, we would have to eventually find a way to cultivate it from both planets. Since it grows scarce, we essentially have to gather it from both. I'm thinking that we will be forced to gather additional resources to harvest more and survive.",English,545ccfd9fdf99b75ad2e3260,62ecfddbc8068fa9c7ef0a61,62e8e1ca5c8e225c556e0af8,NA,77419,1
4288,28,Thank you,association,Higher degree,765026,1659699408107,1659698643081,female,spaceColony,1,NA,English,5b126ec7c85dc400016220a4,62ecfdcde4806adac795ac84,62e8e1ca5c8e225c556e0af8,only xeliherb,570695,0
4288,28,Thank you,association,Higher degree,765026,1659699408107,1659698643081,female,spaceColony,1,I would only cultivate this herb to reduce the cost.,English,5b126ec7c85dc400016220a4,62ecfdcde4806adac795ac84,62e8e1ca5c8e225c556e0af8,NA,18687,1
4243,53,,association,Graduated College,150414,1659698795883,1659698645469,male,spaceColony,1,NA,English,5bc73b9f821054000181a853,62ecfdc5325f3b8c008270da,62e8e1ca5c8e225c556e0af8,only xeliherb,60321,0
4243,53,,association,Graduated College,150414,1659698795883,1659698645469,male,spaceColony,1,I thought it would be more sustainable to only cultivate xeliherb aand is also less costly.,English,5bc73b9f821054000181a853,62ecfdc5325f3b8c008270da,62e8e1ca5c8e225c556e0af8,NA,48096,1
4244,31,,association,Did not graduate High-school,162837,1659698795284,1659698632447,female,spaceColony,1,NA,english,5962a5b29955ee00015bce98,62ecfdc5cbc7654cf02396c0,62e8e1ca5c8e225c556e0af8,only xeliherb,81367,0
4244,31,,association,Did not graduate High-school,162837,1659698795284,1659698632447,female,spaceColony,1,if it it too time consuming they might not all have enough food.,english,5962a5b29955ee00015bce98,62ecfdc5cbc7654cf02396c0,62e8e1ca5c8e225c556e0af8,NA,41657,1
4245,34,none,intervention,Higher degree,148343,1659698797076,1659698648733,female,spaceColony,1,NA,English,6066d08253019ea549b1dd37,62ecfdd7085aebed76c2c20a,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,52948,0
4245,34,none,intervention,Higher degree,148343,1659698797076,1659698648733,female,spaceColony,1,"Although it is more costly, I think it would be worth it to cultivate both plants as chances are you would get a higher yield of the seeds you need",English,6066d08253019ea549b1dd37,62ecfdd7085aebed76c2c20a,62e8e1ca5c8e225c556e0af8,NA,62546,1
4246,32,,deniedCausation,Higher degree,148829,1659698802271,1659698653442,female,spaceColony,1,NA,polish,5f37f5dc98ced02a6c6506ed,62ecfdd89715dd7523bf68eb,62e8e1ca5c8e225c556e0af8,only xeliherb,52107,0
4246,32,,deniedCausation,Higher degree,148829,1659698802271,1659698653442,female,spaceColony,1,"I think she is a better planet to live in
",polish,5f37f5dc98ced02a6c6506ed,62ecfdd89715dd7523bf68eb,62e8e1ca5c8e225c556e0af8,NA,25558,1
4248,60,NA,intervention,Graduated College,149921,1659698804179,1659698654258,female,spaceColony,1,NA,English,5d53bdc9b18d590018dac171,62ecfdc3beb379926480fc21,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,25381,0
4248,60,NA,intervention,Graduated College,149921,1659698804179,1659698654258,female,spaceColony,1,"Chose that cultivation for a higher concentration of the herb. Although the other is more costly, it would probably be worth it.",English,5d53bdc9b18d590018dac171,62ecfdc3beb379926480fc21,62e8e1ca5c8e225c556e0af8,NA,80707,1
4256,43,,intervention,Graduated College,194047,1659698834945,1659698640898,male,spaceColony,1,NA,English,5ed27e2ee227c81f14c5c704,62ecfdc741e3599bfa90ad92,62e8e1ca5c8e225c556e0af8,only xeliherb,68468,0
4256,43,,intervention,Graduated College,194047,1659698834945,1659698640898,male,spaceColony,1,There is no quantities data or how much more of the x-plant would be yielded when planted alongside the other herb. Nor is there any data on how much additional water and resources this would need. I cannot make a decision which reduces our supplies without actual figures.,English,5ed27e2ee227c81f14c5c704,62ecfdc741e3599bfa90ad92,62e8e1ca5c8e225c556e0af8,NA,104940,1
4250,63,,commonCause,Graduated College,158745,1659698812187,1659698653442,female,spaceColony,1,NA,english,6030cf35e7fec0f5c6d201c5,62ecfdd2287dd05745c9f935,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,65908,0
4250,63,,commonCause,Graduated College,158745,1659698812187,1659698653442,female,spaceColony,1,sounds like one plant can't really exist without the other,english,6030cf35e7fec0f5c6d201c5,62ecfdd2287dd05745c9f935,62e8e1ca5c8e225c556e0af8,NA,31375,1
4253,21,N/A,deniedCausation,Graduated High-school,172948,1659698817626,1659698644678,other,spaceColony,1,NA,English,606c60e9bc3c158f77bfd01e,62ecfdd320cb31dfd7fb7b92,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,46972,0
4253,21,N/A,deniedCausation,Graduated High-school,172948,1659698817626,1659698644678,other,spaceColony,1,"Water and energy may be more readily accessible or producible compared to the amount of xeliherb that exists. Supposing that high yield is produced via ralocrop, this ensures that there will be enough to survive and keep planting. Tests could be done later on to see if there is a significant difference in yield with or without ralocrop.",English,606c60e9bc3c158f77bfd01e,62ecfdd320cb31dfd7fb7b92,62e8e1ca5c8e225c556e0af8,NA,104246,1
4251,32,,commonCause,Graduated High-school,172748,1659698812870,1659698640122,male,spaceColony,1,NA,English,545d347afdf99b7f9fca22c7,62ecfdc2ce4582536cfb7b78,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,87422,0
4251,32,,commonCause,Graduated High-school,172748,1659698812870,1659698640122,male,spaceColony,1,Cannot afford to rely on one source of supply of such an important item.,English,545d347afdf99b7f9fca22c7,62ecfdc2ce4582536cfb7b78,62e8e1ca5c8e225c556e0af8,NA,63018,1
4254,26,,deniedCausation,Graduated College,175960,1659698824125,1659698648165,male,spaceColony,1,NA,English,5f7620b93a2dd30771bb322e,62ecfdd4796d9b1c29960335,62e8e1ca5c8e225c556e0af8,only xeliherb,80754,0
4254,26,,deniedCausation,Graduated College,175960,1659698824125,1659698648165,male,spaceColony,1,"Growth of the two crops are likely correlated, but radcorp likely does not cause xenicrop to grow.",English,5f7620b93a2dd30771bb322e,62ecfdd4796d9b1c29960335,62e8e1ca5c8e225c556e0af8,NA,77189,1
4255,59,,commonCause,Higher degree,191945,1659698832443,1659698640498,male,spaceColony,1,NA,English,58eb9c6c715f180001f8e89a,62ecfdc5e8963820d4c27407,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,46711,0
4255,59,,commonCause,Higher degree,191945,1659698832443,1659698640498,male,spaceColony,1,"I would get a good crop early in my time on this planet to ensure there is no starvation, and then would look for other ways to make the resources of water etc more economical , when I have the time to research this once the first crops are growing ",English,58eb9c6c715f180001f8e89a,62ecfdc5e8963820d4c27407,62e8e1ca5c8e225c556e0af8,NA,115575,1
4264,56,,commonCause,Graduated College,212617,1659698855932,1659698643315,male,spaceColony,1,NA,,5d3b2b2ee931f40019cf778b,62ecfdc41a3e3ad1472396a8,62e8e1ca5c8e225c556e0af8,only xeliherb,76158,0
4264,56,,commonCause,Graduated College,212617,1659698855932,1659698643315,male,spaceColony,1,"There are no apparent benefits to growing the other plant crop, but there is a cost in growing it, which I feel could not be justified.",,5d3b2b2ee931f40019cf778b,62ecfdc41a3e3ad1472396a8,62e8e1ca5c8e225c556e0af8,NA,92603,1
4268,62,,intervention,Higher degree,205286,1659698871101,1659698665815,female,spaceColony,1,NA,English,60534ad8f7872caee17c7a96,62ecfdcd8040abefc6ec5136,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,75222,0
4268,62,,intervention,Higher degree,205286,1659698871101,1659698665815,female,spaceColony,1,Because xeliherb may need ralocrop to grow successfully!,English,60534ad8f7872caee17c7a96,62ecfdcd8040abefc6ec5136,62e8e1ca5c8e225c556e0af8,NA,57964,1
4272,28,,commonCause,Graduated High-school,279671,1659698918403,1659698638732,male,spaceColony,1,NA,English,604b2da4f24a3d7a227553a0,62ecfdc06a2d7b4901ef0a59,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,67517,0
4272,28,,commonCause,Graduated High-school,279671,1659698918403,1659698638732,male,spaceColony,1,"If a constant supply of xeliherb is required for the presumed continued existence of the colony, then ralocrop should be invested in, at least until the xeliherb crop yields are sufficient for the colony. At least in the beginning, ralocrop should be farmed for higher yields of xeliherb.",English,604b2da4f24a3d7a227553a0,62ecfdc06a2d7b4901ef0a59,62e8e1ca5c8e225c556e0af8,NA,153798,1
4257,55,,intervention,Graduated High-school,197542,1659698835748,1659698638206,male,spaceColony,1,NA,English,6163f8a826c9b98b20139416,62ecfdc9537882f37cbf68ee,62e8e1ca5c8e225c556e0af8,only xeliherb,61775,0
4257,55,,intervention,Graduated High-school,197542,1659698835748,1659698638206,male,spaceColony,1,"There is no information on the level of resources I have available, as such I have to make decisions based on the worst-case scenario, that is very limited resources, so I with just plant Xeliherb currently and work to improve the supply situation.",English,6163f8a826c9b98b20139416,62ecfdc9537882f37cbf68ee,62e8e1ca5c8e225c556e0af8,NA,119569,1
4259,38,,commonCause,Graduated College,197878,1659698844597,1659698646719,female,spaceColony,1,NA,English ,5edca29654fe059801608fc0,62ecfdceae41e9b19f28a9d3,62e8e1ca5c8e225c556e0af8,only xeliherb,109621,0
4259,38,,commonCause,Graduated College,197878,1659698844597,1659698646719,female,spaceColony,1,It would not be cost effective to choose this option ,English ,5edca29654fe059801608fc0,62ecfdceae41e9b19f28a9d3,62e8e1ca5c8e225c556e0af8,NA,57179,1
4096,26,,intervention,Higher degree,72875,1659696924932,1659696852057,male,spaceColony,1,NA,English,5dc9de05292aaa6e477846c1,62ecf6cefbb50adf31a41a3c,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,39379,0
4096,26,,intervention,Higher degree,72875,1659696924932,1659696852057,male,spaceColony,1,Greater supply.,English,5dc9de05292aaa6e477846c1,62ecf6cefbb50adf31a41a3c,62e8e1ca5c8e225c556e0af8,NA,14649,1
4097,30,No,association,Graduated College,98431,1659696945380,1659696846949,female,spaceColony,1,NA,English,607d6e86f96c147cf2b3223c,62ecf6cad6d520ba74fb4a69,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,46411,0
4097,30,No,association,Graduated College,98431,1659696945380,1659696846949,female,spaceColony,1,"Although it's not the primary objective, if cultivating both plants provides a higher yield for the essential plant, then it makes sense to do so, despite the cost.",English,607d6e86f96c147cf2b3223c,62ecf6cad6d520ba74fb4a69,62e8e1ca5c8e225c556e0af8,NA,33863,1
4099,41,,intervention,Graduated College,100410,1659696955105,1659696854695,female,spaceColony,1,NA,English UK,58c26f473977190001f54116,62ecf6d3846dd1c8b3633ff4,62e8e1ca5c8e225c556e0af8,only xeliherb,55333,0
4099,41,,intervention,Graduated College,100410,1659696955105,1659696854695,female,spaceColony,1,The other used a lot of resources.,English UK,58c26f473977190001f54116,62ecf6d3846dd1c8b3633ff4,62e8e1ca5c8e225c556e0af8,NA,10125,1
4088,27,,commonCause,Higher degree,131799,1659696480770,1659696348971,female,spaceColony,1,NA,1,5c3fa8f562ada90001275f5e,62ecf4d7958b86b8ad89a851,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,49313,0
4088,27,,commonCause,Higher degree,131799,1659696480770,1659696348971,female,spaceColony,1,Because there was a link between high yields of the two plants,1,5c3fa8f562ada90001275f5e,62ecf4d7958b86b8ad89a851,62e8e1ca5c8e225c556e0af8,NA,55012,1
4095,23,,intervention,Higher degree,65484,1659696918420,1659696852936,male,spaceColony,1,NA,English,5f53b73f18bf9a6ed513ca61,62ecf6d2dcda8b87cb0e5966,62e8e1ca5c8e225c556e0af8,only xeliherb,24741,0
4095,23,,intervention,Higher degree,65484,1659696918420,1659696852936,male,spaceColony,1,Less costly and can dedicate more resources to it to produce the most yield,English,5f53b73f18bf9a6ed513ca61,62ecf6d2dcda8b87cb0e5966,62e8e1ca5c8e225c556e0af8,NA,22344,1
4093,23,,commonCause,Graduated College,59574,1659696911186,1659696851612,male,spaceColony,1,NA,English,5c3755a4a5daf50001166b8b,62ecf6d0b4cba13822fb4aa4,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,23934,0
4093,23,,commonCause,Graduated College,59574,1659696911186,1659696851612,male,spaceColony,1,"As there is a relationship between the growth of both crops, I would test yielding both, then slowly reduce the costly resource",English,5c3755a4a5daf50001166b8b,62ecf6d0b4cba13822fb4aa4,62e8e1ca5c8e225c556e0af8,NA,25898,1
4087,,,intervention,,42924,1659696224588,1659696181664,,spaceColony,1,NA,,,,,only xeliherb,37562,0
4087,,,intervention,,42924,1659696224588,1659696181664,,spaceColony,1,tet,,,,,NA,3070,1
4111,21,,commonCause,Graduated High-school,153204,1659697015071,1659696861867,male,spaceColony,1,NA,Tshivenda,60bf964f35e4cada9f7f03cc,62ecf6d836350938fc48d19b,62e8e1ca5c8e225c556e0af8,only xeliherb,93363,0
4111,21,,commonCause,Graduated High-school,153204,1659697015071,1659696861867,male,spaceColony,1,It is less demanding.,Tshivenda,60bf964f35e4cada9f7f03cc,62ecf6d836350938fc48d19b,62e8e1ca5c8e225c556e0af8,NA,28099,1
4113,50,,deniedCausation,Higher degree,158264,1659696970026,1659696811762,female,spaceColony,1,NA,English,5b2b83b10ec82d0001d29549,62ecf6d9846dd1c8b3633ff8,62e8e1ca5c8e225c556e0af8,only xeliherb,81667,0
4113,50,,deniedCausation,Higher degree,158264,1659696970026,1659696811762,female,spaceColony,1,The consumption of resources by the additional crop has not been shown to improve the harvest of the one we need so I would choose to start with only one crop and perhaps add the other if the yields suffered in subsequent harvests.,English,5b2b83b10ec82d0001d29549,62ecf6d9846dd1c8b3633ff8,62e8e1ca5c8e225c556e0af8,NA,57165,1
4115,43,,intervention,Higher degree,173273,1659697035512,1659696862239,male,spaceColony,1,NA,English,5d301a7c9f79cb001cdcbc91,62ecf6d6c09fdd831a30f732,62e8e1ca5c8e225c556e0af8,only xeliherb,72120,0
4115,43,,intervention,Higher degree,173273,1659697035512,1659696862239,male,spaceColony,1,The usage of energy and resources on Earth has created the climate issues that we face today. To save other resources I believe that only cultivating one would be better for the colony long term.,English,5d301a7c9f79cb001cdcbc91,62ecf6d6c09fdd831a30f732,62e8e1ca5c8e225c556e0af8,NA,67916,1
4092,36,Not applicable,deniedCausation,Higher degree,166354,1659696546253,1659696379899,male,spaceColony,1,NA,English,5b59a51fca6d01000157a8c3,62ecf4ddc017e026b187bec3,62e8e1ca5c8e225c556e0af8,only xeliherb,91296,0
4092,36,Not applicable,deniedCausation,Higher degree,166354,1659696546253,1659696379899,male,spaceColony,1,"Though I think correlational evidence can be informative as to a course of action (e.g. smoking & lung cancer, climate change), in this case it didn't seem like the evidence was strong enough to justify the cost.",English,5b59a51fca6d01000157a8c3,62ecf4ddc017e026b187bec3,62e8e1ca5c8e225c556e0af8,NA,54638,1
4109,49,,intervention,Graduated High-school,147140,1659697003944,1659696856804,female,spaceColony,1,NA,English,5d52b9b351ffbf00019fc578,62ecf6d8b271a7e6268000a8,62e8e1ca5c8e225c556e0af8,only xeliherb,79419,0
4109,49,,intervention,Graduated High-school,147140,1659697003944,1659696856804,female,spaceColony,1,Purely because it's costly to cultivate the other herb.  So I chose to cultivate only the herb which is needed to survive.,English,5d52b9b351ffbf00019fc578,62ecf6d8b271a7e6268000a8,62e8e1ca5c8e225c556e0af8,NA,32501,1
4118,51,,commonCause,Graduated High-school,186129,1659697045530,1659696859401,female,spaceColony,1,NA,English ,5bb0b9f3f1f9ba00013fc0bb,62ecf6d4201f3872d29ee116,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,91245,0
4118,51,,commonCause,Graduated High-school,186129,1659697045530,1659696859401,female,spaceColony,1,I would cultivate both as they might depend on eachother to thrive,English ,5bb0b9f3f1f9ba00013fc0bb,62ecf6d4201f3872d29ee116,62e8e1ca5c8e225c556e0af8,NA,52816,1
4260,37,,intervention,Graduated College,155435,1659698846214,1659698690779,female,spaceColony,1,NA,,61193d8ce8940db66d5d632e,62ecfdca08314040c994d554,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,99732,0
4260,37,,intervention,Graduated College,155435,1659698846214,1659698690779,female,spaceColony,1,It may be costly but you may be able to get that back.,,61193d8ce8940db66d5d632e,62ecfdca08314040c994d554,62e8e1ca5c8e225c556e0af8,NA,29035,1
4262,40,,association,Higher degree,191540,1659698851719,1659698660179,male,spaceColony,1,NA,English,62e0da892611ee8125ceadfa,62ecfddab143c90b32682717,62e8e1ca5c8e225c556e0af8,only xeliherb,41232,0
4262,40,,association,Higher degree,191540,1659698851719,1659698660179,male,spaceColony,1,"the most easiest and straight forward way, also sustainable",English,62e0da892611ee8125ceadfa,62ecfddab143c90b32682717,62e8e1ca5c8e225c556e0af8,NA,46060,1
4289,50,,intervention,Graduated College,995605,1659699352520,1659698356915,male,spaceColony,1,NA,english,607f441b91a96d298ca2d347,62ecfce6398a4e45da0ff13b,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,917592,0
4289,50,,intervention,Graduated College,995605,1659699352520,1659698356915,male,spaceColony,1,a high yield of xeliherb was obtained when the other plant was cultivated as well. It makes sense to maximise the yield.,english,607f441b91a96d298ca2d347,62ecfce6398a4e45da0ff13b,62e8e1ca5c8e225c556e0af8,NA,60184,1
4104,31,,intervention,,114105,1659696977981,1659696863876,female,spaceColony,1,NA,,5e998bf373a9eb1c365dc0e0,62ecf6db370176fbea0e5936,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,89361,0
4104,31,,intervention,,114105,1659696977981,1659696863876,female,spaceColony,1,Might aswell,,5e998bf373a9eb1c365dc0e0,62ecf6db370176fbea0e5936,62e8e1ca5c8e225c556e0af8,NA,8261,1
4261,41,,deniedCausation,Graduated College,197330,1659698848959,1659698651629,female,spaceColony,1,NA,English,5b9ca13a06114100010699b8,62ecfdc9e15b7b1f3d4aa577,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,109133,0
4261,41,,deniedCausation,Graduated College,197330,1659698848959,1659698651629,female,spaceColony,1,Because I believe that it is more than coincidental that they are found next to each other even without there not being any proof.  I wouldn't want to take the risk as it could mean that the explorers do not survive which is worth paying more for.,English,5b9ca13a06114100010699b8,62ecfdc9e15b7b1f3d4aa577,62e8e1ca5c8e225c556e0af8,NA,71066,1
4277,82,Don't think I would go to this planet anyway!!!,intervention,Graduated College,342817,1659699016321,1659698673504,female,spaceColony,1,NA,English,5ea1950819664f04542a50bf,62ecfdda505f06ae3395ac60,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,96477,0
4277,82,Don't think I would go to this planet anyway!!!,intervention,Graduated College,342817,1659699016321,1659698673504,female,spaceColony,1,in order to survive onXelifan3  you would need both Xeliherh and the plant ralocrop. Although ralocrop is costly to cultivate it would be necessary in order to ensure a constant supply of Xeliherh,English,5ea1950819664f04542a50bf,62ecfdda505f06ae3395ac60,62e8e1ca5c8e225c556e0af8,NA,162595,1
4285,28,,commonCause,Higher degree,74682,1659699324538,1659699249856,female,spaceColony,1,NA,English,563e35190980220011572d9a,62ed002dbdb25148c322bfc6,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,30817,0
4285,28,,commonCause,Higher degree,74682,1659699324538,1659699249856,female,spaceColony,1,need the first plant for survival but a second plant offers more options (e.g. medicine) in the future,English,563e35190980220011572d9a,62ed002dbdb25148c322bfc6,62e8e1ca5c8e225c556e0af8,NA,32147,1
4089,48,,commonCause,Graduated College,135432,1659696492656,1659696357224,male,spaceColony,1,NA,English,56a87cf67f05cb000cd03873,62ecf4e26d45355930906c7c,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,77357,0
4089,48,,commonCause,Graduated College,135432,1659696492656,1659696357224,male,spaceColony,1,In order to increase the yield then we must cultivate both together,English,56a87cf67f05cb000cd03873,62ecf4e26d45355930906c7c,62e8e1ca5c8e225c556e0af8,NA,39414,1
4106,33,none,commonCause,Higher degree,132640,1659696990503,1659696857863,female,spaceColony,1,NA,English,608fad5ef7c5dc389d357601,62ecf6d013c33463a9411e5a,62e8e1ca5c8e225c556e0af8,only xeliherb,43509,0
4106,33,none,commonCause,Higher degree,132640,1659696990503,1659696857863,female,spaceColony,1,Because I believe it's the best natural way to go about,English,608fad5ef7c5dc389d357601,62ecf6d013c33463a9411e5a,62e8e1ca5c8e225c556e0af8,NA,51939,1
4119,28,,intervention,Higher degree,196110,1659697047503,1659696851393,female,spaceColony,1,NA,English,5bf44a04d7e7a70001d7a672,62ecf6d3dcda8b87cb0e5967,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,74261,0
4119,28,,intervention,Higher degree,196110,1659697047503,1659696851393,female,spaceColony,1,"A high yield of seliherb is vital for colinists' survival, therefore the cost in water and energy is worth it.",English,5bf44a04d7e7a70001d7a672,62ecf6d3dcda8b87cb0e5967,62e8e1ca5c8e225c556e0af8,NA,82336,1
4265,42,N/a,commonCause,Higher degree,143278,1659698859045,1659698715767,male,spaceColony,1,NA,English ,60da1f2c84d5d4b2e46989c1,62ecfdd08cb43fa9c2747952,62e8e1ca5c8e225c556e0af8,only xeliherb,2842,0
4265,42,N/a,commonCause,Higher degree,143278,1659698859045,1659698715767,male,spaceColony,1,The reason for this is that our survival only depends on the cultivation of the first plant.  The second plant is only needed in order to facilitate the growth of the first plant so there is no need to cultivate it,English ,60da1f2c84d5d4b2e46989c1,62ecfdd08cb43fa9c2747952,62e8e1ca5c8e225c556e0af8,NA,60281,1
4101,34,"No comments, thank you",association,Graduated High-school,112248,1659696972227,1659696859979,male,spaceColony,1,NA,English,5f4cc45ee974b18dbf4a503d,62ecf6cff120a87838fa50b7,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,46433,0
4101,34,"No comments, thank you",association,Graduated High-school,112248,1659696972227,1659696859979,male,spaceColony,1,It's likely that one plant helps the other grow in high yields,English,5f4cc45ee974b18dbf4a503d,62ecf6cff120a87838fa50b7,62e8e1ca5c8e225c556e0af8,NA,28591,1
4105,37,,deniedCausation,Higher degree,136793,1659696989965,1659696853172,male,spaceColony,1,NA,"Polish, English",60b7ae30dc4cd72192734427,62ecf6cdfca5fc3bbcc17a40,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,53731,0
4105,37,,deniedCausation,Higher degree,136793,1659696989965,1659696853172,male,spaceColony,1,Possible there were no full data availible.,"Polish, English",60b7ae30dc4cd72192734427,62ecf6cdfca5fc3bbcc17a40,62e8e1ca5c8e225c556e0af8,NA,31390,1
4266,39,,commonCause,Graduated College,215822,1659698841261,1659698625439,female,spaceColony,1,NA,english,595f5d26b752840001ca4451,62ecfdc7f54e01215d15b3f5,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,153379,0
