submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemNr,justification,languages,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,trialNR
4033,30,,intervention,Graduated High-school,68820,1659431436402,1659431367582,male,spaceColony,1,More ralocrop means more xeliherb,English,62a1dba8defff834dcdff45a,62e8e9be03b7dd9cd7f450bf,62e8e1ca5c8e225c556e0af8,NA,16772,1
4032,27,,association,Graduated College,78590,1659430918758,1659430840168,female,spaceColony,1,NA,English,6147e9ef7eb01e5f449aa09f,62e8e7212cd84240d1013147,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,27122,0
4032,27,,association,Graduated College,78590,1659430918758,1659430840168,female,spaceColony,1,There would be a more reliable supply and larger crop in the presence of the other plant,English,6147e9ef7eb01e5f449aa09f,62e8e7212cd84240d1013147,62e8e1ca5c8e225c556e0af8,NA,30169,1
4031,47,,commonCause,Higher degree,234483,1659430896655,1659430662172,female,spaceColony,1,NA,English ,56a757b25ad8d9000596ddcc,62e8e68bb4fcb266a226e6da,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,31865,0
4031,47,,commonCause,Higher degree,234483,1659430896655,1659430662172,female,spaceColony,1,The other herb grows on fertile ground and could have future benefits for the planet. It may be that the other herb improves the soil quality which will ensure that the essential herb could thrive ,English ,56a757b25ad8d9000596ddcc,62e8e68bb4fcb266a226e6da,62e8e1ca5c8e225c556e0af8,NA,168521,1
4030,41,,commonCause,Graduated College,198983,1659430896835,1659430697852,female,spaceColony,1,NA,English ,60e0b6b5216c7c852952c198,62e8e72221059221df0dffa4,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,135635,0
4030,41,,commonCause,Graduated College,198983,1659430896835,1659430697852,female,spaceColony,1,One requires the presence of the other to succeed ,English ,60e0b6b5216c7c852952c198,62e8e72221059221df0dffa4,62e8e1ca5c8e225c556e0af8,NA,24429,1
4029,70,None,commonCause,Graduated College,189715,1659430891044,1659430701329,male,spaceColony,1,NA,English,5c116a5669555600014a6618,62e8e726e16f1d1476204b53,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,44883,0
4029,70,None,commonCause,Graduated College,189715,1659430891044,1659430701329,male,spaceColony,1,There is a liklihood that a symbiotic relationship could be evident in promoting the desired crop. It will therfore only grow as apair.,English,5c116a5669555600014a6618,62e8e726e16f1d1476204b53,62e8e1ca5c8e225c556e0af8,NA,95648,1
4028,61,,association,Graduated High-school,189565,1659430881861,1659430692296,male,spaceColony,1,NA,English,5c0900bd444be20001a3538f,62e8e71ced77e32b6fafea0c,62e8e1ca5c8e225c556e0af8,only xeliherb,58280,0
4028,61,,association,Graduated High-school,189565,1659430881861,1659430692296,male,spaceColony,1,"There was very little information concerning the second crop i.e. does one help the other to grow, can they both be consumed. Therefore I decided to go with the essential crop only.",English,5c0900bd444be20001a3538f,62e8e71ced77e32b6fafea0c,62e8e1ca5c8e225c556e0af8,NA,88858,1
4027,38,,commonCause,Graduated College,174177,1659430869241,1659430695064,female,spaceColony,1,NA,English,5db40672d496c8000ed780d5,62e8e72118b88f99b90516e7,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,96983,0
4027,38,,commonCause,Graduated College,174177,1659430869241,1659430695064,female,spaceColony,1,As this would allow for more of the Xeliherb to be produced. ,English,5db40672d496c8000ed780d5,62e8e72118b88f99b90516e7,62e8e1ca5c8e225c556e0af8,NA,37541,1
4026,38,,association,Graduated College,294793,1659430868170,1659430573377,female,spaceColony,1,NA,"English, Irish",60e73f446fb8607ef2d6058a,62e8e69d4a17b1200df450a9,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,44752,0
4026,38,,association,Graduated College,294793,1659430868170,1659430573377,female,spaceColony,1,"higher yields are expected with the crop combo, one of these crop is necessary for the colonists survival but the other crop is necessary for the the survival crop to thrive.","English, Irish",60e73f446fb8607ef2d6058a,62e8e69d4a17b1200df450a9,62e8e1ca5c8e225c556e0af8,NA,225567,1
4025,47,,intervention,Graduated College,160465,1659430854534,1659430694069,female,spaceColony,1,NA,English,5aeb685123e2ca00019744a9,62e8e71f2fe271cd7af52589,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,77093,0
4025,47,,intervention,Graduated College,160465,1659430854534,1659430694069,female,spaceColony,1,"Because a higher yield is expected when both crops are cultivated, so there is more available for the colonists.",English,5aeb685123e2ca00019744a9,62e8e71f2fe271cd7af52589,62e8e1ca5c8e225c556e0af8,NA,46942,1
4024,58,,commonCause,Graduated College,167071,1659430842491,1659430675420,female,spaceColony,1,NA,English ,5ff8c68fc5981415ef56e313,62e8e70ed146a8f277afea19,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,54068,0
4024,58,,commonCause,Graduated College,167071,1659430842491,1659430675420,female,spaceColony,1,Xeliherb is essential for life and could potentially need the ralocrop to survive. Too risky to only harvest the xeliherb.,English ,5ff8c68fc5981415ef56e313,62e8e70ed146a8f277afea19,62e8e1ca5c8e225c556e0af8,NA,81994,1
4023,47,,commonCause,Graduated College,203417,1659430828434,1659430625017,female,spaceColony,1,NA,english,60e771826453c010d62b89b4,62e8e6dbf8e02533e00dbba6,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,136606,0
4023,47,,commonCause,Graduated College,203417,1659430828434,1659430625017,female,spaceColony,1,Double the food yield,english,60e771826453c010d62b89b4,62e8e6dbf8e02533e00dbba6,62e8e1ca5c8e225c556e0af8,NA,14141,1
4022,26,,commonCause,Graduated High-school,165843,1659430821003,1659430655160,female,spaceColony,1,NA,Zulu ,5f9197ba39d009000b3d9268,62e8e69d1321d26fcdc5b952,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,66497,0
4022,26,,commonCause,Graduated High-school,165843,1659430821003,1659430655160,female,spaceColony,1,Both plants are needed for a high yield of the crops,Zulu ,5f9197ba39d009000b3d9268,62e8e69d1321d26fcdc5b952,62e8e1ca5c8e225c556e0af8,NA,36388,1
4021,44,,association,Higher degree,151150,1659430812846,1659430661696,female,spaceColony,1,NA,English,5b992c8728eabf0001aa0723,62e8e6f9c1f7dff74262d44d,62e8e1ca5c8e225c556e0af8,only xeliherb,67449,0
4021,44,,association,Higher degree,151150,1659430812846,1659430661696,female,spaceColony,1,Because correlation does not equal causation.,English,5b992c8728eabf0001aa0723,62e8e6f9c1f7dff74262d44d,62e8e1ca5c8e225c556e0af8,NA,57025,1
4020,31,Thank you for letting me take part!,intervention,Higher degree,230042,1659430804577,1659430574535,male,spaceColony,1,NA,English,5f9dcd7eaae8a33422a97b88,62e8e6a93b10cfcad7d6cfd6,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,30333,0
4020,31,Thank you for letting me take part!,intervention,Higher degree,230042,1659430804577,1659430574535,male,spaceColony,1,"I do think that if we are able to get a high yield of xeliherb with ralocrop, then ralocrop should be made. It would be interesting to know if there are any negative downsides to cultivate ralocrop, but this was not mentioned in the scenario (otherwise I could see this affecting my choice!)",English,5f9dcd7eaae8a33422a97b88,62e8e6a93b10cfcad7d6cfd6,62e8e1ca5c8e225c556e0af8,NA,148102,1
4019,32,None,commonCause,Graduated College,144799,1659430792883,1659430648084,female,spaceColony,1,NA,English,5f68d4f41c1e25056cbc6323,62e8e6f32255cebb63013136,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,79400,0
4019,32,None,commonCause,Graduated College,144799,1659430792883,1659430648084,female,spaceColony,1,I would hope we could locate the fertile grounds in order to get a higher yield,English,5f68d4f41c1e25056cbc6323,62e8e6f32255cebb63013136,62e8e1ca5c8e225c556e0af8,NA,37558,1
4018,60,,intervention,Graduated High-school,106209,1659430788834,1659430682625,female,spaceColony,1,NA,english,55f5e49232af7400101704cb,62e8e711acfd097caac5b944,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,44513,0
4018,60,,intervention,Graduated High-school,106209,1659430788834,1659430682625,female,spaceColony,1,to give a higher yeild,english,55f5e49232af7400101704cb,62e8e711acfd097caac5b944,62e8e1ca5c8e225c556e0af8,NA,27472,1
4017,33,,association,Graduated High-school,141963,1659430776505,1659430634542,female,spaceColony,1,NA,English,614da5a3ee49f497776bc9c3,62e8e6e11321d26fcdc5b95d,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,71639,0
4017,33,,association,Graduated High-school,141963,1659430776505,1659430634542,female,spaceColony,1,Because it is needed to survive.,English,614da5a3ee49f497776bc9c3,62e8e6e11321d26fcdc5b95d,62e8e1ca5c8e225c556e0af8,NA,24947,1
4016,50,,association,Graduated College,276238,1659430777313,1659430501075,male,spaceColony,1,NA,English,60bf3ce784b030603291417b,62e8e65fb387a5bfc45cee1e,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,106132,0
4016,50,,association,Graduated College,276238,1659430777313,1659430501075,male,spaceColony,1," The text given states Xeliherb grows sparsely on the planet however with the ""presence"" of Ralocrop a greater yield seen from those crops - therefore it would make sense to plant both crops to maximise yield",English,60bf3ce784b030603291417b,62e8e65fb387a5bfc45cee1e,62e8e1ca5c8e225c556e0af8,NA,134673,1
4015,32,,commonCause,Graduated High-school,97510,1659430753328,1659430655818,female,spaceColony,1,NA,English,5c670d558654fe00018d4aef,62e8e6eb58fcaed7e5c77d9a,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,37913,0
4015,32,,commonCause,Graduated High-school,97510,1659430753328,1659430655818,female,spaceColony,1,To give us the best chance of producing a higher yield and therefore more survival.,English,5c670d558654fe00018d4aef,62e8e6eb58fcaed7e5c77d9a,62e8e1ca5c8e225c556e0af8,NA,34254,1
4014,38,,commonCause,Higher degree,118869,1659430751745,1659430632877,female,spaceColony,1,NA,English,5973a2a29ffbd500014af4b7,62e8e6e18f610d2b7519087a,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,50951,0
4014,38,,commonCause,Higher degree,118869,1659430751745,1659430632877,female,spaceColony,1,"Because we want to get a high yield and if we are cultivating anyway, its not much more work than just doing one plant",English,5973a2a29ffbd500014af4b7,62e8e6e18f610d2b7519087a,62e8e1ca5c8e225c556e0af8,NA,47365,1
4013,24,,intervention,Higher degree,214698,1659430749309,1659430534611,female,spaceColony,1,NA,English,614d0a108b85e406c15575a1,62e8e681c1dc61c799acb932,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,157446,0
4013,24,,intervention,Higher degree,214698,1659430749309,1659430534611,female,spaceColony,1,over supply,English,614d0a108b85e406c15575a1,62e8e681c1dc61c799acb932,62e8e1ca5c8e225c556e0af8,NA,34713,1
4012,50,,commonCause,Graduated College,130377,1659430747903,1659430617526,female,spaceColony,1,NA,English,5c56eb0e59095a0001bac969,62e8e6d2b7d4aba7d66d1ed2,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,70272,0
4012,50,,commonCause,Graduated College,130377,1659430747903,1659430617526,female,spaceColony,1,You may find a use for the extra plant and it gives you a better yield for the first plant if grown together.,English,5c56eb0e59095a0001bac969,62e8e6d2b7d4aba7d66d1ed2,62e8e1ca5c8e225c556e0af8,NA,30220,1
4011,39,,intervention,Graduated College,79174,1659430746392,1659430667218,female,spaceColony,1,NA,ENGLISH,58c6984e93dac30001d49d33,62e8e667c3ae3693798402b5,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,25898,0
4011,39,,intervention,Graduated College,79174,1659430746392,1659430667218,female,spaceColony,1,TO HELP THE GROWTH OF BOTH SEEDS SO THE COLONY CAN SURVIVE,ENGLISH,58c6984e93dac30001d49d33,62e8e667c3ae3693798402b5,62e8e1ca5c8e225c556e0af8,NA,30149,1
4010,35,,intervention,Graduated High-school,66351,1659430735628,1659430669277,male,spaceColony,1,NA,English,600baa04316e2625eff0e27b,62e8e70c1321d26fcdc5b963,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,24497,0
4010,35,,intervention,Graduated High-school,66351,1659430735628,1659430669277,male,spaceColony,1,"Provided the scouts' observations were correct, it would increase the yield of xeliherbs.",English,600baa04316e2625eff0e27b,62e8e70c1321d26fcdc5b963,62e8e1ca5c8e225c556e0af8,NA,25553,1
4009,50,,intervention,Graduated High-school,90173,1659430736169,1659430645996,female,spaceColony,1,NA,English ,60d9b145a32eaa6cf61d1d07,62e8e6ed1321d26fcdc5b95e,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,43376,0
4009,50,,intervention,Graduated High-school,90173,1659430736169,1659430645996,female,spaceColony,1,Because it was more effective to grow both,English ,60d9b145a32eaa6cf61d1d07,62e8e6ed1321d26fcdc5b95e,62e8e1ca5c8e225c556e0af8,NA,21332,1
4008,32,,intervention,Graduated College,110594,1659430733655,1659430623061,female,spaceColony,1,NA,English,561b942e811d22000af314b4,62e8e6d58315aa09f75e582a,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,24294,0
4008,32,,intervention,Graduated College,110594,1659430733655,1659430623061,female,spaceColony,1,Would be able to cultivate more if cultivate the other herb too. Higher yield is obviously better.,English,561b942e811d22000af314b4,62e8e6d58315aa09f75e582a,62e8e1ca5c8e225c556e0af8,NA,60150,1
4007,37,,association,Graduated High-school,139823,1659430728670,1659430588847,female,spaceColony,1,NA,English,5c2a799737ae5200017c7712,62e8e6b70195952def2328dd,62e8e1ca5c8e225c556e0af8,only xeliherb,58222,0
4007,37,,association,Graduated High-school,139823,1659430728670,1659430588847,female,spaceColony,1,I wouldnt want to steal anything from the other planet so we can plant and grow what we have. ,English,5c2a799737ae5200017c7712,62e8e6b70195952def2328dd,62e8e1ca5c8e225c556e0af8,NA,56332,1
4006,22,,commonCause,Graduated College,207799,1659430728103,1659430520304,female,spaceColony,1,NA,English,615422c2f63559a065a307cd,62e8e6729341b56b7324d51e,62e8e1ca5c8e225c556e0af8,only xeliherb,46046,0
4006,22,,commonCause,Graduated College,207799,1659430728103,1659430520304,female,spaceColony,1,This is the essential crop and the other crop can only be grown on fertile ground so would be more effort for the same reward,English,615422c2f63559a065a307cd,62e8e6729341b56b7324d51e,62e8e1ca5c8e225c556e0af8,NA,32097,1
4005,43,,commonCause,Graduated High-school,104972,1659430727115,1659430622143,female,spaceColony,1,NA,2,614a43667262f5c9b6f3d394,62e8e6d80e27e551221f1b0a,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,45810,0
4005,43,,commonCause,Graduated High-school,104972,1659430727115,1659430622143,female,spaceColony,1,Because hou can't have one without the other ,2,614a43667262f5c9b6f3d394,62e8e6d80e27e551221f1b0a,62e8e1ca5c8e225c556e0af8,NA,27163,1
4004,27,,commonCause,Higher degree,58390,1659430703522,1659430645132,female,spaceColony,1,NA,english,5c8bfcd7e5265900010d7ba6,62e8e702b83519e717d45567,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,30329,0
4004,27,,commonCause,Higher degree,58390,1659430703522,1659430645132,female,spaceColony,1,because it has a better chance.,english,5c8bfcd7e5265900010d7ba6,62e8e702b83519e717d45567,62e8e1ca5c8e225c556e0af8,NA,10289,1
4003,21,,intervention,Graduated High-school,201592,1659430722171,1659430520579,female,spaceColony,1,NA,Tshivenda ,60bc048c07377c416229a75b,62e8e66ea754aaa8d9088004,62e8e1ca5c8e225c556e0af8,only xeliherb,86648,0
4003,21,,intervention,Graduated High-school,201592,1659430722171,1659430520579,female,spaceColony,1,So that it last if I cultivate both they might both go extinct ,Tshivenda ,60bc048c07377c416229a75b,62e8e66ea754aaa8d9088004,62e8e1ca5c8e225c556e0af8,NA,68401,1
4002,33,,commonCause,Graduated College,191493,1659430722141,1659430530648,male,spaceColony,1,NA,,60e4792eea7f4184a852df87,62e8e67ca2981250cf60db1a,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,43764,0
4002,33,,commonCause,Graduated College,191493,1659430722141,1659430530648,male,spaceColony,1,Both plants would come in useful to the survival of the colonists,,60e4792eea7f4184a852df87,62e8e67ca2981250cf60db1a,62e8e1ca5c8e225c556e0af8,NA,124708,1
4001,31,,association,Higher degree,45752,1659430719669,1659430673917,female,spaceColony,1,NA,,5d4934304c12d50015ec3e1f,62e8e70f07043f56e826e6cc,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,24250,0
4001,31,,association,Higher degree,45752,1659430719669,1659430673917,female,spaceColony,1,hedging my bets that one will succeeed,,5d4934304c12d50015ec3e1f,62e8e70f07043f56e826e6cc,62e8e1ca5c8e225c556e0af8,NA,12070,1
4000,54,,commonCause,Graduated College,181111,1659430715856,1659430534745,male,spaceColony,1,NA,English,5cfd2f7290cc5d001a9b5379,62e8e67f03024d4a5f4b1f9b,62e8e1ca5c8e225c556e0af8,only xeliherb,113733,0
4000,54,,commonCause,Graduated College,181111,1659430715856,1659430534745,male,spaceColony,1,There was no information about fertile grounds being available,English,5cfd2f7290cc5d001a9b5379,62e8e67f03024d4a5f4b1f9b,62e8e1ca5c8e225c556e0af8,NA,41094,1
3999,31,,commonCause,Higher degree,92360,1659430712667,1659430620307,female,spaceColony,1,NA,English,6085bad470c7df1f97372345,62e8e6d7ffb24787bbc9f826,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,27799,0
3999,31,,commonCause,Higher degree,92360,1659430712667,1659430620307,female,spaceColony,1,Cultivating both plants would ensure the xelifin plant strives ensuring the survival of my colony,English,6085bad470c7df1f97372345,62e8e6d7ffb24787bbc9f826,62e8e1ca5c8e225c556e0af8,NA,48085,1
3998,37,,commonCause,Higher degree,83525,1659430712233,1659430628708,female,spaceColony,1,NA,English ,6133bc4cf906a2505e6e2769,62e8e6da13868acda5d6cfca,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,37057,0
3998,37,,commonCause,Higher degree,83525,1659430712233,1659430628708,female,spaceColony,1,Seems like the most sensible approach. ,English ,6133bc4cf906a2505e6e2769,62e8e6da13868acda5d6cfca,62e8e1ca5c8e225c556e0af8,NA,17304,1
3997,63,,commonCause,,102024,1659430700038,1659430598014,female,spaceColony,1,NA,English ,5f0c1a707e7006024f0a5315,62e8e6be3990bfa47b4ce6d2,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,47748,0
3997,63,,commonCause,,102024,1659430700038,1659430598014,female,spaceColony,1,As the 2 crops planted together should produce a higher yield than just the 1,English ,5f0c1a707e7006024f0a5315,62e8e6be3990bfa47b4ce6d2,62e8e1ca5c8e225c556e0af8,NA,30379,1
3996,21,,association,Graduated College,114370,1659430696654,1659430582284,male,spaceColony,1,NA,English,5e076044dc265f0d23386aae,62e8e6b11e171360f1f450a7,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,25860,0
3996,21,,association,Graduated College,114370,1659430696654,1659430582284,male,spaceColony,1,This should give a greater yield of the crop we want and we might risk extinction for that crop we want in the option where we only cultivate the crop we want.,English,5e076044dc265f0d23386aae,62e8e6b11e171360f1f450a7,62e8e1ca5c8e225c556e0af8,NA,66028,1
3995,33,,intervention,Higher degree,81655,1659430696202,1659430614547,female,spaceColony,1,NA,English,5ec928d79b4696434b52ed6d,62e8e6d260d135ad9fafe9fe,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,44378,0
3995,33,,intervention,Higher degree,81655,1659430696202,1659430614547,female,spaceColony,1,growing both crops seems to give a better chance of the xeliherb growing successfully,English,5ec928d79b4696434b52ed6d,62e8e6d260d135ad9fafe9fe,62e8e1ca5c8e225c556e0af8,NA,20002,1
3994,28,,commonCause,Higher degree,126354,1659430689981,1659430563627,female,spaceColony,1,NA,English,6107d47aa8809d6bd6ac6a07,62e8e69e8cb56c4e528d62b3,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,36128,0
3994,28,,commonCause,Higher degree,126354,1659430689981,1659430563627,female,spaceColony,1,Rhelicrop only grows on fertile land and xeliherb is associated with the growth of that suggesting it also needs fertile land. Growing them both together obviously provide a needed ecosystem for successful growth,English,6107d47aa8809d6bd6ac6a07,62e8e69e8cb56c4e528d62b3,62e8e1ca5c8e225c556e0af8,NA,69335,1
3993,25,,intervention,Graduated College,85937,1659430674777,1659430588840,male,spaceColony,1,NA,English,60648201104c7836ac48cd63,62e8e6b83d3dd44ccbf52570,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,37118,0
3993,25,,intervention,Graduated College,85937,1659430674777,1659430588840,male,spaceColony,1,It was found that a higher yield of the necessary crop was found when both crops were cultivated together,English,60648201104c7836ac48cd63,62e8e6b83d3dd44ccbf52570,62e8e1ca5c8e225c556e0af8,NA,33988,1
3992,30,,commonCause,Graduated High-school,155490,1659430673140,1659430517650,male,spaceColony,1,NA,English,5fb27c0b98cf2f8613d51afc,62e8e66c93bd7751392150ba,62e8e1ca5c8e225c556e0af8,only xeliherb,44013,0
3992,30,,commonCause,Graduated High-school,155490,1659430673140,1659430517650,male,spaceColony,1,Ralo crop only grows in fertile ground. The new planet may not have fertile ground and I would want to make sure the colony had food for the first few harvests before trying to see if the Ralocrop would grow and not waste the lad around the colony trying to grow something that might not work,English,5fb27c0b98cf2f8613d51afc,62e8e66c93bd7751392150ba,62e8e1ca5c8e225c556e0af8,NA,98775,1
3991,62,no comment,association,Graduated College,514295,1659430670846,1659430156551,male,spaceColony,1,NA,Irish,5ce82019be3e050001bf8452,62e8e50011719c99ab133134,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,126169,0
3991,62,no comment,association,Graduated College,514295,1659430670846,1659430156551,male,spaceColony,1,"I would decide to cultivate both, both will be a great innovations and opportunities in my opinion.  ",Irish,5ce82019be3e050001bf8452,62e8e50011719c99ab133134,62e8e1ca5c8e225c556e0af8,NA,323598,1
3990,63,,intervention,Graduated High-school,63149,1659430667357,1659430604208,female,spaceColony,1,NA,English ,5de1868db28cf71e8fd77007,62e8e6c79341b56b7324d528,62e8e1ca5c8e225c556e0af8,only xeliherb,26382,0
3990,63,,intervention,Graduated High-school,63149,1659430667357,1659430604208,female,spaceColony,1,Sounds like the best choice,English ,5de1868db28cf71e8fd77007,62e8e6c79341b56b7324d528,62e8e1ca5c8e225c556e0af8,NA,13563,1
3989,42,none,intervention,Graduated High-school,105686,1659430664670,1659430558984,male,spaceColony,1,NA,english,58d107de9d8a130001f0f138,62e8e699c6fc742b4b2150b5,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,33743,0
3989,42,none,intervention,Graduated High-school,105686,1659430664670,1659430558984,male,spaceColony,1,because both planets are needed as the plant needed grows next to the other plant,english,58d107de9d8a130001f0f138,62e8e699c6fc742b4b2150b5,62e8e1ca5c8e225c556e0af8,NA,41358,1
3988,42,,intervention,Higher degree,87060,1659430661616,1659430574556,female,spaceColony,1,NA,english,5fc67a7ad4991f2ecfa65f42,62e8e6797843f92f7802118f,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,38978,0
3988,42,,intervention,Higher degree,87060,1659430661616,1659430574556,female,spaceColony,1,Better chance of the other seed growing when growing the combination of seeds ,english,5fc67a7ad4991f2ecfa65f42,62e8e6797843f92f7802118f,62e8e1ca5c8e225c556e0af8,NA,27466,1
3987,33,None,intervention,Higher degree,206851,1659430645731,1659430438880,female,spaceColony,1,NA,English,60a520c051c98eb480c2811f,62e8e61304b9307634e5aa78,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,65003,0
3987,33,None,intervention,Higher degree,206851,1659430645731,1659430438880,female,spaceColony,1,It makes sense for me to cultivate the other crop as well if that is what guarantees the high yield that is needed for survival. Since it is based on scientific research I would go for it.,English,60a520c051c98eb480c2811f,62e8e61304b9307634e5aa78,62e8e1ca5c8e225c556e0af8,NA,94620,1
3986,44,,commonCause,Graduated High-school,119442,1659430644023,1659430524581,female,spaceColony,1,NA,English ,5a830e46190420000155e5d7,62e8e673302189148146b977,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,52204,0
3986,44,,commonCause,Graduated High-school,119442,1659430644023,1659430524581,female,spaceColony,1,So that I could get a good supply of the necessary herb. The colony would get bigger over time.,English ,5a830e46190420000155e5d7,62e8e673302189148146b977,62e8e1ca5c8e225c556e0af8,NA,44579,1
3985,51,,association,Graduated College,106081,1659430641428,1659430535347,male,spaceColony,1,NA,english,56a757a95ad8d9000c970c76,62e8e6757d433ce30ac9f826,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,35095,0
3985,51,,association,Graduated College,106081,1659430641428,1659430535347,male,spaceColony,1,A higher yield may be possible by cultivating both.,english,56a757a95ad8d9000c970c76,62e8e6757d433ce30ac9f826,62e8e1ca5c8e225c556e0af8,NA,39594,1
3984,48,None to make.,commonCause,Graduated College,257518,1659430627502,1659430369984,male,spaceColony,1,NA,English,5fc174a2a1e4b021258895cf,62e8e5ce0ff49c28a8bd1317,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,72874,0
3984,48,None to make.,commonCause,Graduated College,257518,1659430627502,1659430369984,male,spaceColony,1,"I would cultivate both as they seem to have an inter-relationship that means production of the essential herb would be aided by cultivating both, and the chance of this higher yield would balance out the difficulty of finding more fertile ground for the crops to grow in.  ",English,5fc174a2a1e4b021258895cf,62e8e5ce0ff49c28a8bd1317,62e8e1ca5c8e225c556e0af8,NA,152753,1
3983,44,,association,Graduated College,88871,1659430698087,1659430609216,male,spaceColony,1,NA,English,5c3cac66976c9a00010c0551,62e8e6840e86f7919a9c3375,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,43506,0
3983,44,,association,Graduated College,88871,1659430698087,1659430609216,male,spaceColony,1,Because they were always found together and you would assume they are codependent ,English,5c3cac66976c9a00010c0551,62e8e6840e86f7919a9c3375,62e8e1ca5c8e225c556e0af8,NA,24689,1
3982,37,,commonCause,Graduated High-school,83905,1659430626339,1659430542434,female,spaceColony,1,NA,English ,5c4707cd4a1fb4000136c04e,62e8e6853b10cfcad7d6cfd0,62e8e1ca5c8e225c556e0af8,only xeliherb,46432,0
3982,37,,commonCause,Graduated High-school,83905,1659430626339,1659430542434,female,spaceColony,1,There was no mention of a benefit for the other one ,English ,5c4707cd4a1fb4000136c04e,62e8e6853b10cfcad7d6cfd0,62e8e1ca5c8e225c556e0af8,NA,19582,1
3981,40,,intervention,Graduated College,166091,1659430624168,1659430458077,male,spaceColony,1,NA,English ,5ebc0abd2cc5f1054c82a0d7,62e8e6339341b56b7324d519,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,68956,0
3981,40,,intervention,Graduated College,166091,1659430624168,1659430458077,male,spaceColony,1,We will get more Xelihwrb when Rolocrop is also present so it makes sense to cultivate both to get more yield,English ,5ebc0abd2cc5f1054c82a0d7,62e8e6339341b56b7324d519,62e8e1ca5c8e225c556e0af8,NA,65560,1
3980,33,,intervention,Graduated College,177834,1659430622315,1659430444481,female,spaceColony,1,NA,English,5f33ec1b9d1db20a96034c4d,62e8e624a80fbf8d8b0516c7,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,64639,0
3980,33,,intervention,Graduated College,177834,1659430622315,1659430444481,female,spaceColony,1,If cultivating some of the second plant will result in a higher overall yield of the first plant then I would happily throw some of the second plant in the mix to try and guarantee high yields of the first plant. And a bit of diversity is never a bad thing in my opinion.,English,5f33ec1b9d1db20a96034c4d,62e8e624a80fbf8d8b0516c7,62e8e1ca5c8e225c556e0af8,NA,92484,1
3979,43,,commonCause,Higher degree,90066,1659430616701,1659430526635,male,spaceColony,1,NA,English,58bebf658c2fd60001b9767a,62e8e67c3b10cfcad7d6cfcf,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,35951,0
3979,43,,commonCause,Higher degree,90066,1659430616701,1659430526635,male,spaceColony,1,because also cultivating ralocrop would help to increase the harvests of exherb,English,58bebf658c2fd60001b9767a,62e8e67c3b10cfcad7d6cfcf,62e8e1ca5c8e225c556e0af8,NA,31658,1
